spouts,max_spout,topology_level,netty_min_wait,message_size,bolts,latency
1.00,10000.00,5.00,1000.00,10.00,6.00,29.60
1.00,10000.00,5.00,1000.00,100.00,1.00,2504.40
1.00,10000.00,5.00,1000.00,100.00,2.00,45.95
1.00,10000.00,5.00,1000.00,100.00,3.00,1554.10
1.00,10000.00,5.00,1000.00,100.00,6.00,29.36
1.00,10000.00,5.00,1000.00,1000.00,1.00,3870.70
1.00,10000.00,5.00,1000.00,1000.00,2.00,53.70
1.00,10000.00,5.00,1000.00,1000.00,3.00,49.08
1.00,10000.00,5.00,1000.00,1000.00,6.00,5630.60
1.00,10000.00,5.00,1000.00,10000.00,1.00,6972.70
1.00,10000.00,5.00,1000.00,10000.00,2.00,4041.80
1.00,10000.00,5.00,1000.00,10000.00,3.00,3157.00
1.00,10000.00,5.00,1000.00,10000.00,6.00,11087.00
1.00,10000.00,5.00,1000.00,100000.00,1.00,29856.00
1.00,10000.00,5.00,1000.00,100000.00,2.00,29653.00
1.00,10000.00,5.00,1000.00,100000.00,3.00,15101.00
1.00,10000.00,5.00,1000.00,100000.00,6.00,16458.00
1.00,10000.00,5.00,1000.00,1000000.00,1.00,9418.80
1.00,10000.00,5.00,1000.00,1000000.00,2.00,11824.00
1.00,10000.00,5.00,1000.00,1000000.00,3.00,10564.00
1.00,10000.00,5.00,1000.00,1000000.00,6.00,6108.60
3.00,1.00,2.00,10.00,10.00,1.00,1.55
3.00,1.00,2.00,10.00,10.00,2.00,1.51
3.00,1.00,2.00,10.00,10.00,3.00,1.50
3.00,1.00,2.00,10.00,10.00,6.00,1.47
3.00,1.00,2.00,10.00,100.00,1.00,1.54
3.00,1.00,2.00,10.00,100.00,2.00,1.46
3.00,1.00,2.00,10.00,100.00,3.00,1.48
3.00,1.00,2.00,10.00,100.00,6.00,1.45
3.00,1.00,2.00,10.00,1000.00,1.00,1.54
3.00,1.00,2.00,10.00,1000.00,2.00,1.50
3.00,1.00,2.00,10.00,1000.00,3.00,1.51
3.00,1.00,2.00,10.00,1000.00,6.00,1.51
3.00,1.00,2.00,10.00,10000.00,1.00,1.90
3.00,1.00,2.00,10.00,10000.00,2.00,1.81
3.00,1.00,2.00,10.00,10000.00,3.00,1.81
3.00,1.00,2.00,10.00,10000.00,6.00,1.84
3.00,1.00,2.00,10.00,100000.00,1.00,4.73
3.00,1.00,2.00,10.00,100000.00,2.00,3.55
3.00,1.00,2.00,10.00,100000.00,3.00,3.50
3.00,1.00,2.00,10.00,100000.00,6.00,3.56
3.00,1.00,2.00,10.00,1000000.00,1.00,42.30
3.00,1.00,2.00,10.00,1000000.00,2.00,27.95
3.00,1.00,2.00,10.00,1000000.00,3.00,19.96
3.00,1.00,2.00,10.00,1000000.00,6.00,19.26
3.00,1.00,2.00,100.00,10.00,1.00,1.56
3.00,1.00,2.00,100.00,10.00,2.00,2.02
3.00,1.00,2.00,100.00,10.00,3.00,1.45
3.00,1.00,2.00,100.00,10.00,6.00,1.51
3.00,1.00,2.00,100.00,100.00,1.00,1.60
3.00,1.00,2.00,100.00,100.00,2.00,1.49
3.00,1.00,2.00,100.00,100.00,3.00,1.46
3.00,1.00,2.00,100.00,100.00,6.00,1.46
3.00,1.00,2.00,100.00,1000.00,1.00,1.59
3.00,1.00,2.00,100.00,1000.00,2.00,1.51
3.00,1.00,2.00,100.00,1000.00,3.00,1.45
3.00,1.00,2.00,100.00,1000.00,6.00,1.51
3.00,1.00,2.00,100.00,10000.00,1.00,2.03
3.00,1.00,2.00,100.00,10000.00,2.00,1.85
3.00,1.00,2.00,100.00,10000.00,3.00,1.86
3.00,1.00,2.00,100.00,10000.00,6.00,1.85
3.00,1.00,2.00,100.00,100000.00,1.00,4.70
3.00,1.00,2.00,100.00,100000.00,2.00,3.69
3.00,1.00,2.00,100.00,100000.00,3.00,3.63
3.00,1.00,2.00,100.00,100000.00,6.00,3.55
3.00,1.00,2.00,100.00,1000000.00,1.00,42.52
3.00,1.00,2.00,100.00,1000000.00,2.00,26.89
3.00,1.00,2.00,100.00,1000000.00,3.00,19.57
3.00,1.00,2.00,100.00,1000000.00,6.00,19.49
3.00,1.00,2.00,1000.00,10.00,1.00,1.65
3.00,1.00,2.00,1000.00,10.00,2.00,1.52
3.00,1.00,2.00,1000.00,10.00,3.00,1.51
3.00,1.00,2.00,1000.00,10.00,6.00,1.49
3.00,1.00,2.00,1000.00,100.00,1.00,1.64
3.00,1.00,2.00,1000.00,100.00,2.00,1.50
3.00,1.00,2.00,1000.00,100.00,3.00,1.51
3.00,1.00,2.00,1000.00,100.00,6.00,1.50
3.00,1.00,2.00,1000.00,1000.00,1.00,1.61
3.00,1.00,2.00,1000.00,1000.00,2.00,1.50
3.00,1.00,2.00,1000.00,1000.00,3.00,1.51
3.00,1.00,2.00,1000.00,1000.00,6.00,1.51
3.00,1.00,2.00,1000.00,10000.00,1.00,1.91
3.00,1.00,2.00,1000.00,10000.00,2.00,1.84
3.00,1.00,2.00,1000.00,10000.00,3.00,1.81
3.00,1.00,2.00,1000.00,10000.00,6.00,1.83
3.00,1.00,2.00,1000.00,100000.00,1.00,4.67
3.00,1.00,2.00,1000.00,100000.00,2.00,3.61
3.00,1.00,2.00,1000.00,100000.00,3.00,3.57
3.00,1.00,2.00,1000.00,100000.00,6.00,3.56
3.00,1.00,2.00,1000.00,1000000.00,1.00,42.50
3.00,1.00,2.00,1000.00,1000000.00,2.00,26.88
3.00,1.00,2.00,1000.00,1000000.00,3.00,19.66
3.00,1.00,2.00,1000.00,1000000.00,6.00,19.38
3.00,1.00,3.00,10.00,10.00,1.00,2.18
3.00,1.00,3.00,10.00,10.00,2.00,2.01
3.00,1.00,3.00,10.00,10.00,3.00,1.95
3.00,1.00,3.00,10.00,10.00,6.00,1.94
3.00,1.00,3.00,10.00,100.00,1.00,2.24
3.00,1.00,3.00,10.00,100.00,2.00,2.05
3.00,1.00,3.00,10.00,100.00,3.00,2.74
3.00,1.00,3.00,10.00,100.00,6.00,2.64
3.00,1.00,3.00,10.00,1000.00,1.00,2.29
3.00,1.00,3.00,10.00,1000.00,2.00,2.02
3.00,1.00,3.00,10.00,1000.00,3.00,1.97
3.00,1.00,3.00,10.00,1000.00,6.00,1.98
3.00,1.00,3.00,10.00,10000.00,1.00,2.82
3.00,1.00,3.00,10.00,10000.00,2.00,2.58
3.00,1.00,3.00,10.00,10000.00,3.00,2.58
3.00,1.00,3.00,10.00,10000.00,6.00,2.57
3.00,1.00,3.00,10.00,100000.00,1.00,8.54
3.00,1.00,3.00,10.00,100000.00,2.00,8.41
3.00,1.00,3.00,10.00,100000.00,3.00,5.88
3.00,1.00,3.00,10.00,100000.00,6.00,6.02
3.00,1.00,3.00,10.00,1000000.00,1.00,86.36
3.00,1.00,3.00,10.00,1000000.00,2.00,58.86
3.00,1.00,3.00,10.00,1000000.00,3.00,38.97
3.00,1.00,3.00,10.00,1000000.00,6.00,47.04
3.00,1.00,3.00,100.00,10.00,1.00,2.19
3.00,1.00,3.00,100.00,10.00,2.00,2.00
3.00,1.00,3.00,100.00,10.00,3.00,1.93
3.00,1.00,3.00,100.00,10.00,6.00,1.97
3.00,1.00,3.00,100.00,100.00,1.00,2.15
3.00,1.00,3.00,100.00,100.00,2.00,1.98
3.00,1.00,3.00,100.00,100.00,3.00,1.95
3.00,1.00,3.00,100.00,100.00,6.00,1.96
3.00,1.00,3.00,100.00,1000.00,1.00,2.17
3.00,1.00,3.00,100.00,1000.00,2.00,2.04
3.00,1.00,3.00,100.00,1000.00,3.00,1.96
3.00,1.00,3.00,100.00,1000.00,6.00,1.99
3.00,1.00,3.00,100.00,10000.00,1.00,2.85
3.00,1.00,3.00,100.00,10000.00,2.00,2.62
3.00,1.00,3.00,100.00,10000.00,3.00,2.59
3.00,1.00,3.00,100.00,10000.00,6.00,2.59
3.00,1.00,3.00,100.00,100000.00,1.00,8.70
3.00,1.00,3.00,100.00,100000.00,2.00,6.32
3.00,1.00,3.00,100.00,100000.00,3.00,5.83
3.00,1.00,3.00,100.00,100000.00,6.00,6.09
3.00,1.00,3.00,100.00,1000000.00,1.00,88.21
3.00,1.00,3.00,100.00,1000000.00,2.00,55.73
3.00,1.00,3.00,100.00,1000000.00,3.00,38.60
3.00,1.00,3.00,100.00,1000000.00,6.00,37.44
3.00,1.00,3.00,1000.00,10.00,1.00,2.19
3.00,1.00,3.00,1000.00,10.00,2.00,2.03
3.00,1.00,3.00,1000.00,10.00,3.00,1.94
3.00,1.00,3.00,1000.00,10.00,6.00,1.95
3.00,1.00,3.00,1000.00,100.00,1.00,2.18
3.00,1.00,3.00,1000.00,100.00,2.00,2.08
3.00,1.00,3.00,1000.00,100.00,3.00,1.96
3.00,1.00,3.00,1000.00,100.00,6.00,1.95
3.00,1.00,3.00,1000.00,1000.00,1.00,2.19
3.00,1.00,3.00,1000.00,1000.00,2.00,2.05
3.00,1.00,3.00,1000.00,1000.00,3.00,2.02
3.00,1.00,3.00,1000.00,1000.00,6.00,2.01
3.00,1.00,3.00,1000.00,10000.00,1.00,2.74
3.00,1.00,3.00,1000.00,10000.00,2.00,2.65
3.00,1.00,3.00,1000.00,10000.00,3.00,2.63
3.00,1.00,3.00,1000.00,10000.00,6.00,2.59
3.00,1.00,3.00,1000.00,100000.00,1.00,8.69
3.00,1.00,3.00,1000.00,100000.00,2.00,6.34
3.00,1.00,3.00,1000.00,100000.00,3.00,5.91
3.00,1.00,3.00,1000.00,100000.00,6.00,6.08
3.00,1.00,3.00,1000.00,1000000.00,1.00,83.20
3.00,1.00,3.00,1000.00,1000000.00,2.00,57.12
3.00,1.00,3.00,1000.00,1000000.00,3.00,37.93
3.00,1.00,3.00,1000.00,1000000.00,6.00,39.22
3.00,1.00,4.00,10.00,10.00,1.00,2.59
3.00,1.00,4.00,10.00,10.00,2.00,2.38
3.00,1.00,4.00,10.00,10.00,3.00,2.37
3.00,1.00,4.00,10.00,10.00,6.00,2.46
3.00,1.00,4.00,10.00,100.00,1.00,2.58
3.00,1.00,4.00,10.00,100.00,2.00,2.41
3.00,1.00,4.00,10.00,100.00,3.00,2.37
3.00,1.00,4.00,10.00,100.00,6.00,2.42
3.00,1.00,4.00,10.00,1000.00,1.00,2.65
3.00,1.00,4.00,10.00,1000.00,2.00,2.42
3.00,1.00,4.00,10.00,1000.00,3.00,2.35
3.00,1.00,4.00,10.00,1000.00,6.00,2.45
3.00,1.00,4.00,10.00,10000.00,1.00,3.71
3.00,1.00,4.00,10.00,10000.00,2.00,3.28
3.00,1.00,4.00,10.00,10000.00,3.00,3.21
3.00,1.00,4.00,10.00,10000.00,6.00,3.32
3.00,1.00,4.00,10.00,100000.00,1.00,11.42
3.00,1.00,4.00,10.00,100000.00,2.00,8.48
3.00,1.00,4.00,10.00,100000.00,3.00,8.07
3.00,1.00,4.00,10.00,100000.00,6.00,8.15
3.00,1.00,4.00,10.00,1000000.00,1.00,113.43
3.00,1.00,4.00,10.00,1000000.00,2.00,75.63
3.00,1.00,4.00,10.00,1000000.00,3.00,57.96
3.00,1.00,4.00,10.00,1000000.00,6.00,84.42
3.00,1.00,4.00,100.00,10.00,1.00,2.62
3.00,1.00,4.00,100.00,10.00,2.00,2.49
3.00,1.00,4.00,100.00,10.00,3.00,2.36
3.00,1.00,4.00,100.00,10.00,6.00,2.36
3.00,1.00,4.00,100.00,100.00,1.00,2.60
3.00,1.00,4.00,100.00,100.00,2.00,2.47
3.00,1.00,4.00,100.00,100.00,3.00,2.38
3.00,1.00,4.00,100.00,100.00,6.00,2.40
3.00,1.00,4.00,100.00,1000.00,1.00,2.60
3.00,1.00,4.00,100.00,1000.00,2.00,2.47
3.00,1.00,4.00,100.00,1000.00,3.00,2.45
3.00,1.00,4.00,100.00,1000.00,6.00,2.39
3.00,1.00,4.00,100.00,10000.00,1.00,3.66
3.00,1.00,4.00,100.00,10000.00,2.00,3.36
3.00,1.00,4.00,100.00,10000.00,3.00,4.55
3.00,1.00,4.00,100.00,10000.00,6.00,3.35
3.00,1.00,4.00,100.00,100000.00,1.00,11.56
3.00,1.00,4.00,100.00,100000.00,2.00,8.39
3.00,1.00,4.00,100.00,100000.00,3.00,8.31
3.00,1.00,4.00,100.00,100000.00,6.00,8.50
3.00,1.00,4.00,100.00,1000000.00,1.00,112.41
3.00,1.00,4.00,100.00,1000000.00,2.00,77.92
3.00,1.00,4.00,100.00,1000000.00,3.00,67.45
3.00,1.00,4.00,100.00,1000000.00,6.00,57.96
3.00,1.00,4.00,1000.00,10.00,1.00,2.54
3.00,1.00,4.00,1000.00,10.00,2.00,2.39
3.00,1.00,4.00,1000.00,10.00,3.00,2.36
3.00,1.00,4.00,1000.00,10.00,6.00,2.39
3.00,1.00,4.00,1000.00,100.00,1.00,2.57
3.00,1.00,4.00,1000.00,100.00,2.00,2.44
3.00,1.00,4.00,1000.00,100.00,3.00,2.36
3.00,1.00,4.00,1000.00,100.00,6.00,2.48
3.00,1.00,4.00,1000.00,1000.00,1.00,2.63
3.00,1.00,4.00,1000.00,1000.00,2.00,2.45
3.00,1.00,4.00,1000.00,1000.00,3.00,2.38
3.00,1.00,4.00,1000.00,1000.00,6.00,2.57
3.00,1.00,4.00,1000.00,10000.00,1.00,3.62
3.00,1.00,4.00,1000.00,10000.00,2.00,3.36
3.00,1.00,4.00,1000.00,10000.00,3.00,3.30
3.00,1.00,4.00,1000.00,10000.00,6.00,3.37
3.00,1.00,4.00,1000.00,100000.00,1.00,11.36
3.00,1.00,4.00,1000.00,100000.00,2.00,8.47
3.00,1.00,4.00,1000.00,100000.00,3.00,8.13
3.00,1.00,4.00,1000.00,100000.00,6.00,8.49
3.00,1.00,4.00,1000.00,1000000.00,1.00,109.52
3.00,1.00,4.00,1000.00,1000000.00,2.00,78.95
3.00,1.00,4.00,1000.00,1000000.00,3.00,57.05
3.00,1.00,4.00,1000.00,1000000.00,6.00,57.54
3.00,1.00,5.00,10.00,10.00,1.00,3.15
3.00,1.00,5.00,10.00,10.00,2.00,2.88
3.00,1.00,5.00,10.00,10.00,3.00,2.73
3.00,1.00,5.00,10.00,10.00,6.00,2.86
3.00,1.00,5.00,10.00,100.00,1.00,3.21
3.00,1.00,5.00,10.00,100.00,2.00,2.84
3.00,1.00,5.00,10.00,100.00,3.00,2.75
3.00,1.00,5.00,10.00,100.00,6.00,2.77
3.00,1.00,5.00,10.00,1000.00,1.00,3.17
3.00,1.00,5.00,10.00,1000.00,2.00,2.88
3.00,1.00,5.00,10.00,1000.00,3.00,2.85
3.00,1.00,5.00,10.00,1000.00,6.00,2.89
3.00,1.00,5.00,10.00,10000.00,1.00,4.68
3.00,1.00,5.00,10.00,10000.00,2.00,4.19
3.00,1.00,5.00,10.00,10000.00,3.00,3.92
3.00,1.00,5.00,10.00,10000.00,6.00,4.08
3.00,1.00,5.00,10.00,100000.00,1.00,14.08
3.00,1.00,5.00,10.00,100000.00,2.00,11.32
3.00,1.00,5.00,10.00,100000.00,3.00,10.53
3.00,1.00,5.00,10.00,100000.00,6.00,10.44
3.00,1.00,5.00,10.00,1000000.00,1.00,134.90
3.00,1.00,5.00,10.00,1000000.00,2.00,92.51
3.00,1.00,5.00,10.00,1000000.00,3.00,78.65
3.00,1.00,5.00,10.00,1000000.00,6.00,77.16
3.00,1.00,5.00,100.00,10.00,1.00,3.11
3.00,1.00,5.00,100.00,10.00,2.00,2.90
3.00,1.00,5.00,100.00,10.00,3.00,2.77
3.00,1.00,5.00,100.00,10.00,6.00,2.79
3.00,1.00,5.00,100.00,100.00,1.00,3.25
3.00,1.00,5.00,100.00,100.00,2.00,2.97
3.00,1.00,5.00,100.00,100.00,3.00,2.80
3.00,1.00,5.00,100.00,100.00,6.00,2.90
3.00,1.00,5.00,100.00,1000.00,1.00,3.36
3.00,1.00,5.00,100.00,1000.00,2.00,2.95
3.00,1.00,5.00,100.00,1000.00,3.00,2.84
3.00,1.00,5.00,100.00,1000.00,6.00,2.86
3.00,1.00,5.00,100.00,10000.00,1.00,4.96
3.00,1.00,5.00,100.00,10000.00,2.00,4.27
3.00,1.00,5.00,100.00,10000.00,3.00,4.11
3.00,1.00,5.00,100.00,10000.00,6.00,5.50
3.00,1.00,5.00,100.00,100000.00,1.00,14.15
3.00,1.00,5.00,100.00,100000.00,2.00,11.51
3.00,1.00,5.00,100.00,100000.00,3.00,10.77
3.00,1.00,5.00,100.00,100000.00,6.00,10.77
3.00,1.00,5.00,100.00,1000000.00,1.00,135.64
3.00,1.00,5.00,100.00,1000000.00,2.00,93.78
3.00,1.00,5.00,100.00,1000000.00,3.00,76.76
3.00,1.00,5.00,100.00,1000000.00,6.00,79.79
3.00,1.00,5.00,1000.00,10.00,1.00,3.19
3.00,1.00,5.00,1000.00,10.00,2.00,2.98
3.00,1.00,5.00,1000.00,10.00,3.00,2.87
3.00,1.00,5.00,1000.00,10.00,6.00,2.95
3.00,1.00,5.00,1000.00,100.00,1.00,3.19
3.00,1.00,5.00,1000.00,100.00,2.00,2.97
3.00,1.00,5.00,1000.00,100.00,3.00,2.95
3.00,1.00,5.00,1000.00,100.00,6.00,2.95
3.00,1.00,5.00,1000.00,1000.00,1.00,3.30
3.00,1.00,5.00,1000.00,1000.00,2.00,2.93
3.00,1.00,5.00,1000.00,1000.00,3.00,2.87
3.00,1.00,5.00,1000.00,1000.00,6.00,2.95
3.00,1.00,5.00,1000.00,10000.00,1.00,4.69
3.00,1.00,5.00,1000.00,10000.00,2.00,4.07
3.00,1.00,5.00,1000.00,10000.00,3.00,3.95
3.00,1.00,5.00,1000.00,10000.00,6.00,4.16
3.00,1.00,5.00,1000.00,100000.00,1.00,14.54
3.00,1.00,5.00,1000.00,100000.00,2.00,11.46
3.00,1.00,5.00,1000.00,100000.00,3.00,10.75
3.00,1.00,5.00,1000.00,100000.00,6.00,11.65
3.00,1.00,5.00,1000.00,1000000.00,1.00,135.21
3.00,1.00,5.00,1000.00,1000000.00,2.00,92.11
3.00,1.00,5.00,1000.00,1000000.00,3.00,77.65
3.00,1.00,5.00,1000.00,1000000.00,6.00,76.27
3.00,10.00,2.00,10.00,10.00,1.00,6.93
3.00,10.00,2.00,10.00,10.00,2.00,5.96
3.00,10.00,2.00,10.00,10.00,3.00,4.82
3.00,10.00,2.00,10.00,10.00,6.00,5.16
3.00,10.00,2.00,10.00,100.00,1.00,6.79
3.00,10.00,2.00,10.00,100.00,2.00,6.30
3.00,10.00,2.00,10.00,100.00,3.00,4.81
3.00,10.00,2.00,10.00,100.00,6.00,5.57
3.00,10.00,2.00,10.00,1000.00,1.00,7.72
3.00,10.00,2.00,10.00,1000.00,2.00,6.62
3.00,10.00,2.00,10.00,1000.00,3.00,5.22
3.00,10.00,2.00,10.00,1000.00,6.00,5.47
3.00,10.00,2.00,10.00,10000.00,1.00,12.18
3.00,10.00,2.00,10.00,10000.00,2.00,8.24
3.00,10.00,2.00,10.00,10000.00,3.00,6.02
3.00,10.00,2.00,10.00,10000.00,6.00,6.44
3.00,10.00,2.00,10.00,100000.00,1.00,49.00
3.00,10.00,2.00,10.00,100000.00,2.00,30.49
3.00,10.00,2.00,10.00,100000.00,3.00,20.50
3.00,10.00,2.00,10.00,100000.00,6.00,20.53
3.00,10.00,2.00,10.00,1000000.00,1.00,489.40
3.00,10.00,2.00,10.00,1000000.00,2.00,303.92
3.00,10.00,2.00,10.00,1000000.00,3.00,198.05
3.00,10.00,2.00,10.00,1000000.00,6.00,192.06
3.00,10.00,2.00,100.00,10.00,1.00,6.52
3.00,10.00,2.00,100.00,10.00,2.00,6.27
3.00,10.00,2.00,100.00,10.00,3.00,4.51
3.00,10.00,2.00,100.00,10.00,6.00,4.78
3.00,10.00,2.00,100.00,100.00,1.00,6.64
3.00,10.00,2.00,100.00,100.00,2.00,7.02
3.00,10.00,2.00,100.00,100.00,3.00,5.02
3.00,10.00,2.00,100.00,100.00,6.00,5.41
3.00,10.00,2.00,100.00,1000.00,1.00,7.12
3.00,10.00,2.00,100.00,1000.00,2.00,6.19
3.00,10.00,2.00,100.00,1000.00,3.00,5.15
3.00,10.00,2.00,100.00,1000.00,6.00,5.37
3.00,10.00,2.00,100.00,10000.00,1.00,12.18
3.00,10.00,2.00,100.00,10000.00,2.00,9.29
3.00,10.00,2.00,100.00,10000.00,3.00,6.35
3.00,10.00,2.00,100.00,10000.00,6.00,6.25
3.00,10.00,2.00,100.00,100000.00,1.00,49.61
3.00,10.00,2.00,100.00,100000.00,2.00,31.21
3.00,10.00,2.00,100.00,100000.00,3.00,20.92
3.00,10.00,2.00,100.00,100000.00,6.00,20.31
3.00,10.00,2.00,100.00,1000000.00,1.00,467.89
3.00,10.00,2.00,100.00,1000000.00,2.00,303.00
3.00,10.00,2.00,100.00,1000000.00,3.00,189.17
3.00,10.00,2.00,100.00,1000000.00,6.00,201.22
3.00,10.00,2.00,1000.00,10.00,1.00,7.03
3.00,10.00,2.00,1000.00,10.00,2.00,6.04
3.00,10.00,2.00,1000.00,10.00,3.00,5.33
3.00,10.00,2.00,1000.00,10.00,6.00,5.46
3.00,10.00,2.00,1000.00,100.00,1.00,6.82
3.00,10.00,2.00,1000.00,100.00,2.00,6.54
3.00,10.00,2.00,1000.00,100.00,3.00,5.02
3.00,10.00,2.00,1000.00,100.00,6.00,5.42
3.00,10.00,2.00,1000.00,1000.00,1.00,7.49
3.00,10.00,2.00,1000.00,1000.00,2.00,7.43
3.00,10.00,2.00,1000.00,1000.00,3.00,5.32
3.00,10.00,2.00,1000.00,1000.00,6.00,5.39
3.00,10.00,2.00,1000.00,10000.00,1.00,11.81
3.00,10.00,2.00,1000.00,10000.00,2.00,8.82
3.00,10.00,2.00,1000.00,10000.00,3.00,6.14
3.00,10.00,2.00,1000.00,10000.00,6.00,6.27
3.00,10.00,2.00,1000.00,100000.00,1.00,49.43
3.00,10.00,2.00,1000.00,100000.00,2.00,31.14
3.00,10.00,2.00,1000.00,100000.00,3.00,22.02
3.00,10.00,2.00,1000.00,100000.00,6.00,21.19
3.00,10.00,2.00,1000.00,1000000.00,1.00,480.11
3.00,10.00,2.00,1000.00,1000000.00,2.00,299.10
3.00,10.00,2.00,1000.00,1000000.00,3.00,191.66
3.00,10.00,2.00,1000.00,1000000.00,6.00,197.52
3.00,10.00,3.00,10.00,10.00,1.00,9.64
3.00,10.00,3.00,10.00,10.00,2.00,8.33
3.00,10.00,3.00,10.00,10.00,3.00,7.73
3.00,10.00,3.00,10.00,10.00,6.00,7.13
3.00,10.00,3.00,10.00,100.00,1.00,9.09
3.00,10.00,3.00,10.00,100.00,2.00,8.83
3.00,10.00,3.00,10.00,100.00,3.00,7.99
3.00,10.00,3.00,10.00,100.00,6.00,7.05
3.00,10.00,3.00,10.00,1000.00,1.00,9.81
3.00,10.00,3.00,10.00,1000.00,2.00,9.37
3.00,10.00,3.00,10.00,1000.00,3.00,8.10
3.00,10.00,3.00,10.00,1000.00,6.00,7.39
3.00,10.00,3.00,10.00,10000.00,1.00,15.94
3.00,10.00,3.00,10.00,10000.00,2.00,13.31
3.00,10.00,3.00,10.00,10000.00,3.00,10.09
3.00,10.00,3.00,10.00,10000.00,6.00,9.94
3.00,10.00,3.00,10.00,100000.00,1.00,87.60
3.00,10.00,3.00,10.00,100000.00,2.00,56.83
3.00,10.00,3.00,10.00,100000.00,3.00,39.47
3.00,10.00,3.00,10.00,100000.00,6.00,42.22
3.00,10.00,3.00,10.00,1000000.00,1.00,864.13
3.00,10.00,3.00,10.00,1000000.00,2.00,546.11
3.00,10.00,3.00,10.00,1000000.00,3.00,380.78
3.00,10.00,3.00,10.00,1000000.00,6.00,373.46
3.00,10.00,3.00,100.00,10.00,1.00,9.05
3.00,10.00,3.00,100.00,10.00,2.00,8.56
3.00,10.00,3.00,100.00,10.00,3.00,7.58
3.00,10.00,3.00,100.00,10.00,6.00,7.39
3.00,10.00,3.00,100.00,100.00,1.00,8.91
3.00,10.00,3.00,100.00,100.00,2.00,8.72
3.00,10.00,3.00,100.00,100.00,3.00,7.62
3.00,10.00,3.00,100.00,100.00,6.00,7.37
3.00,10.00,3.00,100.00,1000.00,1.00,10.80
3.00,10.00,3.00,100.00,1000.00,2.00,9.27
3.00,10.00,3.00,100.00,1000.00,3.00,8.49
3.00,10.00,3.00,100.00,1000.00,6.00,7.82
3.00,10.00,3.00,100.00,10000.00,1.00,15.63
3.00,10.00,3.00,100.00,10000.00,2.00,12.55
3.00,10.00,3.00,100.00,10000.00,3.00,10.12
3.00,10.00,3.00,100.00,10000.00,6.00,10.22
3.00,10.00,3.00,100.00,100000.00,1.00,90.30
3.00,10.00,3.00,100.00,100000.00,2.00,58.03
3.00,10.00,3.00,100.00,100000.00,3.00,40.04
3.00,10.00,3.00,100.00,100000.00,6.00,40.09
3.00,10.00,3.00,100.00,1000000.00,1.00,869.61
3.00,10.00,3.00,100.00,1000000.00,2.00,572.47
3.00,10.00,3.00,100.00,1000000.00,3.00,389.53
3.00,10.00,3.00,100.00,1000000.00,6.00,374.71
3.00,10.00,3.00,1000.00,10.00,1.00,9.09
3.00,10.00,3.00,1000.00,10.00,2.00,9.41
3.00,10.00,3.00,1000.00,10.00,3.00,8.47
3.00,10.00,3.00,1000.00,10.00,6.00,7.22
3.00,10.00,3.00,1000.00,100.00,1.00,9.61
3.00,10.00,3.00,1000.00,100.00,2.00,9.36
3.00,10.00,3.00,1000.00,100.00,3.00,8.00
3.00,10.00,3.00,1000.00,100.00,6.00,7.41
3.00,10.00,3.00,1000.00,1000.00,1.00,10.46
3.00,10.00,3.00,1000.00,1000.00,2.00,8.99
3.00,10.00,3.00,1000.00,1000.00,3.00,8.27
3.00,10.00,3.00,1000.00,1000.00,6.00,7.89
3.00,10.00,3.00,1000.00,10000.00,1.00,15.78
3.00,10.00,3.00,1000.00,10000.00,2.00,12.13
3.00,10.00,3.00,1000.00,10000.00,3.00,10.26
3.00,10.00,3.00,1000.00,10000.00,6.00,10.18
3.00,10.00,3.00,1000.00,100000.00,1.00,87.46
3.00,10.00,3.00,1000.00,100000.00,2.00,57.95
3.00,10.00,3.00,1000.00,100000.00,3.00,40.12
3.00,10.00,3.00,1000.00,100000.00,6.00,41.26
3.00,10.00,3.00,1000.00,1000000.00,1.00,857.45
3.00,10.00,3.00,1000.00,1000000.00,2.00,522.71
3.00,10.00,3.00,1000.00,1000000.00,3.00,379.57
3.00,10.00,3.00,1000.00,1000000.00,6.00,376.11
3.00,10.00,4.00,10.00,10.00,1.00,10.86
3.00,10.00,4.00,10.00,10.00,2.00,10.35
3.00,10.00,4.00,10.00,10.00,3.00,8.79
3.00,10.00,4.00,10.00,10.00,6.00,9.51
3.00,10.00,4.00,10.00,100.00,1.00,10.85
3.00,10.00,4.00,10.00,100.00,2.00,10.11
3.00,10.00,4.00,10.00,100.00,3.00,9.03
3.00,10.00,4.00,10.00,100.00,6.00,9.36
3.00,10.00,4.00,10.00,1000.00,1.00,12.26
3.00,10.00,4.00,10.00,1000.00,2.00,10.57
3.00,10.00,4.00,10.00,1000.00,3.00,9.51
3.00,10.00,4.00,10.00,1000.00,6.00,9.84
3.00,10.00,4.00,10.00,10000.00,1.00,18.24
3.00,10.00,4.00,10.00,10000.00,2.00,15.87
3.00,10.00,4.00,10.00,10000.00,3.00,13.66
3.00,10.00,4.00,10.00,10000.00,6.00,13.09
3.00,10.00,4.00,10.00,100000.00,1.00,111.37
3.00,10.00,4.00,10.00,100000.00,2.00,82.36
3.00,10.00,4.00,10.00,100000.00,3.00,60.05
3.00,10.00,4.00,10.00,100000.00,6.00,59.51
3.00,10.00,4.00,10.00,1000000.00,1.00,1111.80
3.00,10.00,4.00,10.00,1000000.00,2.00,810.60
3.00,10.00,4.00,10.00,1000000.00,3.00,563.02
3.00,10.00,4.00,10.00,1000000.00,6.00,573.95
