spouts,max_spout,spout_wait,spliters,counters,netty_min_wait,throughput
3,1000,3,3,12,1000,27051
3,1000,3,6,1,10,3030.8
3,1000,3,6,1,100,2783.7
3,1000,3,6,1,1000,2736.2
3,1000,3,6,3,10,15639
3,1000,3,6,3,100,15189
3,1000,3,6,3,1000,23126
3,1000,3,6,6,10,26857
3,1000,3,6,6,100,28621
3,1000,3,6,6,1000,29139
3,1000,3,6,12,10,32896
3,1000,3,6,12,100,33560
3,1000,3,6,12,1000,34560
3,1000,10,1,1,10,8856.6
3,1000,10,1,1,100,9763.2
3,1000,10,1,1,1000,8994.1
3,1000,10,1,3,10,18370
3,1000,10,1,3,100,18063
3,1000,10,1,3,1000,19547
3,1000,10,1,6,10,21150
3,1000,10,1,6,100,20254
3,1000,10,1,6,1000,20160
3,1000,10,1,12,10,21289
3,1000,10,1,12,100,20123
3,1000,10,1,12,1000,20045
3,1000,10,2,1,10,4826
3,1000,10,2,1,100,5177.1
3,1000,10,2,1,1000,5067
3,1000,10,2,3,10,17863
3,1000,10,2,3,100,15041
3,1000,10,2,3,1000,14747
3,1000,10,2,6,10,24686
3,1000,10,2,6,100,21731
3,1000,10,2,6,1000,22164
3,1000,10,2,12,10,29523
3,1000,10,2,12,100,27615
3,1000,10,2,12,1000,28685
3,1000,10,3,1,10,3571.1
3,1000,10,3,1,100,3449.5
3,1000,10,3,1,1000,3668.5
3,1000,10,3,3,10,21384
3,1000,10,3,3,100,21479
3,1000,10,3,3,1000,21251
3,1000,10,3,6,10,27527
3,1000,10,3,6,100,25544
3,1000,10,3,6,1000,29962
3,1000,10,3,12,10,31020
3,1000,10,3,12,100,30424
3,1000,10,3,12,1000,32588
3,1000,10,6,1,10,2915.4
3,1000,10,6,1,100,3089.5
3,1000,10,6,1,1000,2650.9
3,1000,10,6,3,10,22012
3,1000,10,6,3,100,17711
3,1000,10,6,3,1000,22158
3,1000,10,6,6,10,28324
3,1000,10,6,6,100,29598
3,1000,10,6,6,1000,27851
3,1000,10,6,12,10,22965
3,1000,10,6,12,100,33045
3,1000,10,6,12,1000,32655
3,1000,100,1,1,10,9762.6
3,1000,100,1,1,100,11588
3,1000,100,1,1,1000,10782
3,1000,100,1,3,10,20304
3,1000,100,1,3,100,20151
3,1000,100,1,3,1000,18721
3,1000,100,1,6,10,18093
3,1000,100,1,6,100,20474
3,1000,100,1,6,1000,21451
3,1000,100,1,12,10,19440
3,1000,100,1,12,100,18917
3,1000,100,1,12,1000,19805
3,1000,100,2,1,10,10065
3,1000,100,2,1,100,9256.9
3,1000,100,2,1,1000,10074
3,1000,100,2,3,10,18389
3,1000,100,2,3,100,17799
3,1000,100,2,3,1000,21545
3,1000,100,2,6,10,24459
3,1000,100,2,6,100,22183
3,1000,100,2,6,1000,25607
3,1000,100,2,12,10,30911
3,1000,100,2,12,100,29354
3,1000,100,2,12,1000,30962
3,1000,100,3,1,10,3639
3,1000,100,3,1,100,3519.5
3,1000,100,3,1,1000,3562.4
3,1000,100,3,3,10,22105
3,1000,100,3,3,100,21768
3,1000,100,3,3,1000,22998
3,1000,100,3,6,10,26170
3,1000,100,3,6,100,28346
3,1000,100,3,6,1000,27980
3,1000,100,3,12,10,34740
3,1000,100,3,12,100,28750
3,1000,100,3,12,1000,31114
3,1000,100,6,1,10,2899.3
3,1000,100,6,1,100,3157.1
3,1000,100,6,1,1000,3161.9
3,1000,100,6,3,10,20680
3,1000,100,6,3,100,21966
3,1000,100,6,3,1000,23443
3,1000,100,6,6,10,29648
3,1000,100,6,6,100,29970
3,1000,100,6,6,1000,27904
3,1000,100,6,12,10,28957
3,1000,100,6,12,100,30942
3,1000,100,6,12,1000,31664
3,10000,1,1,1,10,4989.1
3,10000,1,1,1,100,7331.8
3,10000,1,1,1,1000,6394.2
3,10000,1,1,3,10,6087.4
3,10000,1,1,3,100,7248.5
3,10000,1,1,3,1000,6551
3,10000,1,1,6,10,7012.3
3,10000,1,1,6,100,6332.8
3,10000,1,1,6,1000,6015.3
3,10000,1,1,12,10,5847.4
3,10000,1,1,12,100,5983.2
3,10000,1,1,12,1000,6389.8
3,10000,1,2,1,10,7992
3,10000,1,2,1,100,6489
3,10000,1,2,1,1000,6324.8
3,10000,1,2,3,10,8362.9
3,10000,1,2,3,100,7282.5
3,10000,1,2,3,1000,7334.2
3,10000,1,2,6,10,11433
3,10000,1,2,6,100,10425
3,10000,1,2,6,1000,11521
3,10000,1,2,12,10,13930
3,10000,1,2,12,100,10928
3,10000,1,2,12,1000,16118
3,10000,1,3,1,10,6389
3,10000,1,3,1,100,6339.1
3,10000,1,3,1,1000,7428.4
3,10000,1,3,3,10,7434.9
3,10000,1,3,3,100,6975.1
3,10000,1,3,3,1000,8206.2
3,10000,1,3,6,10,9812.8
3,10000,1,3,6,100,10860
3,10000,1,3,6,1000,10787
3,10000,1,3,12,10,12205
3,10000,1,3,12,100,18710
3,10000,1,3,12,1000,16260
3,10000,1,6,1,10,5489.1
3,10000,1,6,1,100,5494.1
3,10000,1,6,1,1000,4565.4
3,10000,1,6,3,10,6113.5
3,10000,1,6,3,100,5958.7
3,10000,1,6,3,1000,6091.7
3,10000,1,6,6,10,9596.8
3,10000,1,6,6,100,8176.9
3,10000,1,6,6,1000,8193.5
3,10000,1,6,12,10,6830.5
3,10000,1,6,12,100,7685.7
3,10000,1,6,12,1000,12225
3,10000,2,1,1,10,5358.2
3,10000,2,1,1,100,5375.2
3,10000,2,1,1,1000,6100.5
3,10000,2,1,3,10,6045.4
3,10000,2,1,3,100,6486.3
3,10000,2,1,3,1000,7091.8
3,10000,2,1,6,10,5997.6
3,10000,2,1,6,100,6583.8
3,10000,2,1,6,1000,6931.9
3,10000,2,1,12,10,5732.6
3,10000,2,1,12,100,6210.5
3,10000,2,1,12,1000,6637.1
3,10000,2,2,1,10,5085.8
3,10000,2,2,1,100,6484
3,10000,2,2,1,1000,6754.8
3,10000,2,2,3,10,9940.8
3,10000,2,2,3,100,7761.7
3,10000,2,2,3,1000,7830.2
3,10000,2,2,6,10,13591
3,10000,2,2,6,100,11336
3,10000,2,2,6,1000,11723
3,10000,2,2,12,10,14431
3,10000,2,2,12,100,11864
3,10000,2,2,12,1000,12421
3,10000,2,3,1,10,7310.6
3,10000,2,3,1,100,6021
3,10000,2,3,1,1000,7239.8
3,10000,2,3,3,10,7593.9
3,10000,2,3,3,100,7105.4
3,10000,2,3,3,1000,7450.4
3,10000,2,3,6,10,11113
3,10000,2,3,6,100,16417
3,10000,2,3,6,1000,11105
3,10000,2,3,12,10,13363
3,10000,2,3,12,100,13225
3,10000,2,3,12,1000,20743
3,10000,2,6,1,10,9077
3,10000,2,6,1,100,7593.4
3,10000,2,6,1,1000,5755.9
3,10000,2,6,3,10,10594
3,10000,2,6,3,100,6342.9
3,10000,2,6,3,1000,11324
3,10000,2,6,6,10,8469
3,10000,2,6,6,100,7977.6
3,10000,2,6,6,1000,8110.5
3,10000,2,6,12,10,10114
3,10000,2,6,12,100,8706.8
3,10000,2,6,12,1000,10663
3,10000,3,1,1,10,6729.5
3,10000,3,1,1,100,7306.8
3,10000,3,1,1,1000,7271.9
3,10000,3,1,3,10,7475.9
3,10000,3,1,3,100,5490.7
3,10000,3,1,3,1000,6666.1
3,10000,3,1,6,10,6832.1
3,10000,3,1,6,100,6037.5
3,10000,3,1,6,1000,4806.7
3,10000,3,1,12,10,6333.9
3,10000,3,1,12,100,5273.1
3,10000,3,1,12,1000,5848.1
3,10000,3,2,1,10,6533.5
3,10000,3,2,1,100,6902.9
3,10000,3,2,1,1000,5801.7
3,10000,3,2,3,10,7489
3,10000,3,2,3,100,7380.1
3,10000,3,2,3,1000,7952.1
3,10000,3,2,6,10,11127
3,10000,3,2,6,100,10439
3,10000,3,2,6,1000,10317
3,10000,3,2,12,10,14325
3,10000,3,2,12,100,12589
3,10000,3,2,12,1000,14176
3,10000,3,3,1,10,6063.9
3,10000,3,3,1,100,5942.5
3,10000,3,3,1,1000,5004.2
3,10000,3,3,3,10,7868.8
3,10000,3,3,3,100,8207.6
3,10000,3,3,3,1000,7712.8
3,10000,3,3,6,10,16093
3,10000,3,3,6,100,10019
3,10000,3,3,6,1000,16066
3,10000,3,3,12,10,14891
3,10000,3,3,12,100,17980
3,10000,3,3,12,1000,15147
3,10000,3,6,1,10,7034.4
3,10000,3,6,1,100,4442.8
3,10000,3,6,1,1000,4457.9
3,10000,3,6,3,10,10553
3,10000,3,6,3,100,6051.9
3,10000,3,6,3,1000,6295.6
3,10000,3,6,6,10,8407.4
3,10000,3,6,6,100,8156
3,10000,3,6,6,1000,12271
3,10000,3,6,12,10,8706.2
3,10000,3,6,12,100,8908.6
3,10000,3,6,12,1000,6312.9
3,10000,10,1,1,10,5612.1
3,10000,10,1,1,100,6644.4
3,10000,10,1,1,1000,6411.9
3,10000,10,1,3,10,6923.3
3,10000,10,1,3,100,7240.8
3,10000,10,1,3,1000,6352.8
3,10000,10,1,6,10,7132.8
3,10000,10,1,6,100,5771.9
3,10000,10,1,6,1000,6175.2
3,10000,10,1,12,10,6686.9
3,10000,10,1,12,100,5576.2
3,10000,10,1,12,1000,6158.2
3,10000,10,2,1,10,5367.4
3,10000,10,2,1,100,7597.2
3,10000,10,2,1,1000,10064
3,10000,10,2,3,10,8041.7
3,10000,10,2,3,100,8113.2
3,10000,10,2,3,1000,7395.2
3,10000,10,2,6,10,10634
3,10000,10,2,6,100,9956.6
3,10000,10,2,6,1000,13870
3,10000,10,2,12,10,14594
3,10000,10,2,12,100,14445
3,10000,10,2,12,1000,15671
3,10000,10,3,1,10,6357.2
3,10000,10,3,1,100,7366
3,10000,10,3,1,1000,5952.1
3,10000,10,3,3,10,8242.2
3,10000,10,3,3,100,7624.1
3,10000,10,3,3,1000,9393.2
3,10000,10,3,6,10,10880
3,10000,10,3,6,100,11940
3,10000,10,3,6,1000,10998
3,10000,10,3,12,10,17417
3,10000,10,3,12,100,16678
3,10000,10,3,12,1000,18251
3,10000,10,6,1,10,5908.3
3,10000,10,6,1,100,7718.5
3,10000,10,6,1,1000,5365.4
3,10000,10,6,3,10,6390.7
3,10000,10,6,3,100,6814.4
3,10000,10,6,3,1000,6215.4
3,10000,10,6,6,10,9083.8
3,10000,10,6,6,100,8760.9
3,10000,10,6,6,1000,9146.3
3,10000,10,6,12,10,10448
3,10000,10,6,12,100,11693
3,10000,10,6,12,1000,10689
3,10000,100,1,1,10,6632.8
3,10000,100,1,1,100,7773
3,10000,100,1,1,1000,5909.8
3,10000,100,1,3,10,7681.1
3,10000,100,1,3,100,6870.3
3,10000,100,1,3,1000,7794.6
3,10000,100,1,6,10,6563.4
3,10000,100,1,6,100,7088.2
3,10000,100,1,6,1000,6375.2
3,10000,100,1,12,10,6211.3
3,10000,100,1,12,100,6087.4
3,10000,100,1,12,1000,7674.8
3,10000,100,2,1,10,6044
3,10000,100,2,1,100,6704.2
3,10000,100,2,1,1000,7626.3
3,10000,100,2,3,10,7581.8
3,10000,100,2,3,100,10100
3,10000,100,2,3,1000,10839
3,10000,100,2,6,10,10922
3,10000,100,2,6,100,12411
3,10000,100,2,6,1000,13053
3,10000,100,2,12,10,14502
3,10000,100,2,12,100,12530
3,10000,100,2,12,1000,13819
3,10000,100,3,1,10,8344.3
3,10000,100,3,1,100,7432.5
3,10000,100,3,1,1000,9763.8
3,10000,100,3,3,10,8344.5
3,10000,100,3,3,100,8276.3
3,10000,100,3,3,1000,7901.4
3,10000,100,3,6,10,11359
3,10000,100,3,6,100,15315
3,10000,100,3,6,1000,12381
3,10000,100,3,12,10,20461
3,10000,100,3,12,100,13752
3,10000,100,3,12,1000,23206
3,10000,100,6,1,10,6431.6
3,10000,100,6,1,100,7595.9
3,10000,100,6,1,1000,6035.8
3,10000,100,6,3,10,6905.5
3,10000,100,6,3,100,6806.2
3,10000,100,6,3,1000,6353.1
3,10000,100,6,6,10,10591
3,10000,100,6,6,100,8849.4
3,10000,100,6,6,1000,8816
3,10000,100,6,12,10,8418.4
3,10000,100,6,12,100,14990
3,10000,100,6,12,1000,17536
