spouts,max_spout,sorters,emit_freq,chunk_size,message_size,throughput
3.000,1000.000,1.000,10.000,1000000.000,1000.000,7729.5
3.000,1000.000,1.000,10.000,1000000.000,10000.000,852.5
3.000,1000.000,1.000,10.000,1000000.000,100000.000,961.5
3.000,1000.000,1.000,10.000,2000000.000,1000.000,7446
3.000,1000.000,1.000,10.000,2000000.000,10000.000,790.24
3.000,1000.000,1.000,10.000,2000000.000,100000.000,709.64
3.000,1000.000,1.000,10.000,10000000.000,1000.000,7149.2
3.000,1000.000,1.000,10.000,10000000.000,10000.000,809.24
3.000,1000.000,1.000,10.000,10000000.000,100000.000,1393.4
3.000,1000.000,1.000,60.000,100000.000,1000.000,7144.2
3.000,1000.000,1.000,60.000,100000.000,10000.000,875.25
3.000,1000.000,1.000,60.000,100000.000,100000.000,863.1
3.000,1000.000,1.000,60.000,1000000.000,1000.000,7482.2
3.000,1000.000,1.000,60.000,1000000.000,10000.000,823.47
3.000,1000.000,1.000,60.000,1000000.000,100000.000,706
3.000,1000.000,1.000,60.000,2000000.000,1000.000,6931.2
3.000,1000.000,1.000,60.000,2000000.000,10000.000,838.81
3.000,1000.000,1.000,60.000,2000000.000,100000.000,959.57
3.000,1000.000,1.000,60.000,10000000.000,1000.000,7576.2
3.000,1000.000,1.000,60.000,10000000.000,10000.000,764.71
3.000,1000.000,1.000,60.000,10000000.000,100000.000,867.43
3.000,1000.000,1.000,120.000,100000.000,1000.000,7391.2
3.000,1000.000,1.000,120.000,100000.000,10000.000,781
3.000,1000.000,1.000,120.000,100000.000,100000.000,1094.4
3.000,1000.000,1.000,120.000,1000000.000,1000.000,7833.8
3.000,1000.000,1.000,120.000,1000000.000,10000.000,789.44
3.000,1000.000,1.000,120.000,1000000.000,100000.000,749.82
3.000,1000.000,1.000,120.000,2000000.000,1000.000,7529.6
3.000,1000.000,1.000,120.000,2000000.000,10000.000,885.69
3.000,1000.000,1.000,120.000,2000000.000,100000.000,1111.2
3.000,1000.000,1.000,120.000,10000000.000,1000.000,6684.5
3.000,1000.000,1.000,120.000,10000000.000,10000.000,770.75
3.000,1000.000,1.000,120.000,10000000.000,100000.000,799.73
3.000,1000.000,1.000,300.000,100000.000,1000.000,7067.9
3.000,1000.000,1.000,300.000,100000.000,10000.000,818.24
3.000,1000.000,1.000,300.000,100000.000,100000.000,774
3.000,1000.000,1.000,300.000,1000000.000,1000.000,7191
3.000,1000.000,1.000,300.000,1000000.000,10000.000,822.81
3.000,1000.000,1.000,300.000,1000000.000,100000.000,896.86
3.000,1000.000,1.000,300.000,2000000.000,1000.000,7225.9
3.000,1000.000,1.000,300.000,2000000.000,10000.000,792.88
3.000,1000.000,1.000,300.000,2000000.000,100000.000,804.27
3.000,1000.000,1.000,300.000,10000000.000,1000.000,7419.7
3.000,1000.000,1.000,300.000,10000000.000,10000.000,740.94
3.000,1000.000,1.000,300.000,10000000.000,100000.000,590.2
3.000,1000.000,2.000,1.000,100000.000,1000.000,60154
3.000,1000.000,2.000,1.000,100000.000,10000.000,51477
3.000,1000.000,2.000,1.000,100000.000,100000.000,1882.5
3.000,1000.000,2.000,1.000,1000000.000,1000.000,62141
3.000,1000.000,2.000,1.000,1000000.000,10000.000,50836
3.000,1000.000,2.000,1.000,1000000.000,100000.000,2034.6
3.000,1000.000,2.000,1.000,2000000.000,1000.000,64140
3.000,1000.000,2.000,1.000,2000000.000,10000.000,53331
3.000,1000.000,2.000,1.000,2000000.000,100000.000,1651
3.000,1000.000,2.000,1.000,10000000.000,1000.000,56681
3.000,1000.000,2.000,1.000,10000000.000,10000.000,49357
3.000,1000.000,2.000,1.000,10000000.000,100000.000,1588.3
3.000,1000.000,2.000,10.000,100000.000,1000.000,61823
3.000,1000.000,2.000,10.000,100000.000,10000.000,49361
3.000,1000.000,2.000,10.000,100000.000,100000.000,1896.9
3.000,1000.000,2.000,10.000,1000000.000,1000.000,63889
3.000,1000.000,2.000,10.000,1000000.000,10000.000,51751
3.000,1000.000,2.000,10.000,1000000.000,100000.000,1318.2
3.000,1000.000,2.000,10.000,2000000.000,1000.000,61083
3.000,1000.000,2.000,10.000,2000000.000,10000.000,54306
3.000,1000.000,2.000,10.000,2000000.000,100000.000,1638.3
3.000,1000.000,2.000,10.000,10000000.000,1000.000,62050
3.000,1000.000,2.000,10.000,10000000.000,10000.000,48687
3.000,1000.000,2.000,10.000,10000000.000,100000.000,1729.7
3.000,1000.000,2.000,60.000,100000.000,1000.000,62729
3.000,1000.000,2.000,60.000,100000.000,10000.000,53559
3.000,1000.000,2.000,60.000,100000.000,100000.000,1358.1
3.000,1000.000,2.000,60.000,1000000.000,1000.000,63023
3.000,1000.000,2.000,60.000,1000000.000,10000.000,51471
3.000,1000.000,2.000,60.000,1000000.000,100000.000,2007.4
3.000,1000.000,2.000,60.000,2000000.000,1000.000,63501
3.000,1000.000,2.000,60.000,2000000.000,10000.000,52068
3.000,1000.000,2.000,60.000,2000000.000,100000.000,2160.4
3.000,1000.000,2.000,60.000,10000000.000,1000.000,63958
3.000,1000.000,2.000,60.000,10000000.000,10000.000,49170
3.000,1000.000,2.000,60.000,10000000.000,100000.000,1376.6
3.000,1000.000,2.000,120.000,100000.000,1000.000,60998
3.000,1000.000,2.000,120.000,100000.000,10000.000,52414
3.000,1000.000,2.000,120.000,100000.000,100000.000,1380.7
3.000,1000.000,2.000,120.000,1000000.000,1000.000,61850
3.000,1000.000,2.000,120.000,1000000.000,10000.000,45097
3.000,1000.000,2.000,120.000,1000000.000,100000.000,1366.6
3.000,1000.000,2.000,120.000,2000000.000,1000.000,57988
3.000,1000.000,2.000,120.000,2000000.000,10000.000,50105
3.000,1000.000,2.000,120.000,2000000.000,100000.000,2305.6
3.000,1000.000,2.000,120.000,10000000.000,1000.000,65753
3.000,1000.000,2.000,120.000,10000000.000,10000.000,52370
3.000,1000.000,2.000,120.000,10000000.000,100000.000,1629.9
3.000,1000.000,2.000,300.000,100000.000,1000.000,59114
3.000,1000.000,2.000,300.000,100000.000,10000.000,51463
3.000,1000.000,2.000,300.000,100000.000,100000.000,1962.7
3.000,1000.000,2.000,300.000,1000000.000,1000.000,63417
3.000,1000.000,2.000,300.000,1000000.000,10000.000,47909
3.000,1000.000,2.000,300.000,1000000.000,100000.000,1295.8
3.000,1000.000,2.000,300.000,2000000.000,1000.000,62259
3.000,1000.000,2.000,300.000,2000000.000,10000.000,53692
3.000,1000.000,2.000,300.000,2000000.000,100000.000,1668.9
3.000,1000.000,2.000,300.000,10000000.000,1000.000,61753
3.000,1000.000,2.000,300.000,10000000.000,10000.000,49778
3.000,1000.000,2.000,300.000,10000000.000,100000.000,2054.8
3.000,1000.000,3.000,1.000,100000.000,1000.000,1.29E+05
3.000,1000.000,3.000,1.000,100000.000,10000.000,1.34E+05
3.000,1000.000,3.000,1.000,100000.000,100000.000,1.27E+05
3.000,1000.000,3.000,1.000,1000000.000,1000.000,1.18E+05
3.000,1000.000,3.000,1.000,1000000.000,10000.000,1.21E+05
3.000,1000.000,3.000,1.000,1000000.000,100000.000,1.23E+05
3.000,1000.000,3.000,1.000,2000000.000,1000.000,1.20E+05
3.000,1000.000,3.000,1.000,2000000.000,10000.000,1.30E+05
3.000,1000.000,3.000,1.000,2000000.000,100000.000,1.25E+05
3.000,1000.000,3.000,1.000,10000000.000,1000.000,1.21E+05
3.000,1000.000,3.000,1.000,10000000.000,10000.000,1.20E+05
3.000,1000.000,3.000,1.000,10000000.000,100000.000,1.19E+05
3.000,1000.000,3.000,10.000,100000.000,1000.000,1.24E+05
3.000,1000.000,3.000,10.000,100000.000,10000.000,1.26E+05
3.000,1000.000,3.000,10.000,100000.000,100000.000,1.25E+05
3.000,1000.000,3.000,10.000,1000000.000,1000.000,1.25E+05
3.000,1000.000,3.000,10.000,1000000.000,10000.000,1.34E+05
3.000,1000.000,3.000,10.000,1000000.000,100000.000,1.27E+05
3.000,1000.000,3.000,10.000,2000000.000,1000.000,1.36E+05
3.000,1000.000,3.000,10.000,2000000.000,10000.000,1.19E+05
3.000,1000.000,3.000,10.000,2000000.000,100000.000,1.31E+05
3.000,1000.000,3.000,10.000,10000000.000,1000.000,1.29E+05
3.000,1000.000,3.000,10.000,10000000.000,10000.000,1.17E+05
3.000,1000.000,3.000,10.000,10000000.000,100000.000,1.34E+05
3.000,1000.000,3.000,60.000,100000.000,1000.000,1.18E+05
3.000,1000.000,3.000,60.000,100000.000,10000.000,1.32E+05
3.000,1000.000,3.000,60.000,100000.000,100000.000,1.35E+05
3.000,1000.000,3.000,60.000,1000000.000,1000.000,1.28E+05
3.000,1000.000,3.000,60.000,1000000.000,10000.000,1.27E+05
3.000,1000.000,3.000,60.000,1000000.000,100000.000,1.30E+05
3.000,1000.000,3.000,60.000,2000000.000,1000.000,1.29E+05
3.000,1000.000,3.000,60.000,2000000.000,10000.000,1.33E+05
3.000,1000.000,3.000,60.000,2000000.000,100000.000,1.42E+05
3.000,1000.000,3.000,60.000,10000000.000,1000.000,1.27E+05
3.000,1000.000,3.000,60.000,10000000.000,10000.000,1.26E+05
3.000,1000.000,3.000,60.000,10000000.000,100000.000,1.25E+05
3.000,1000.000,3.000,120.000,100000.000,1000.000,1.30E+05
3.000,1000.000,3.000,120.000,100000.000,10000.000,1.26E+05
3.000,1000.000,3.000,120.000,100000.000,100000.000,1.33E+05
3.000,1000.000,3.000,120.000,1000000.000,1000.000,1.29E+05
3.000,1000.000,3.000,120.000,1000000.000,10000.000,1.29E+05
3.000,1000.000,3.000,120.000,1000000.000,100000.000,1.35E+05
3.000,1000.000,3.000,120.000,2000000.000,1000.000,1.25E+05
3.000,1000.000,3.000,120.000,2000000.000,10000.000,1.25E+05
3.000,1000.000,3.000,120.000,2000000.000,100000.000,1.34E+05
3.000,1000.000,3.000,120.000,10000000.000,1000.000,1.22E+05
3.000,1000.000,3.000,120.000,10000000.000,10000.000,1.31E+05
3.000,1000.000,3.000,120.000,10000000.000,100000.000,1.30E+05
3.000,1000.000,3.000,300.000,100000.000,1000.000,1.30E+05
3.000,1000.000,3.000,300.000,100000.000,10000.000,1.21E+05
3.000,1000.000,3.000,300.000,100000.000,100000.000,1.30E+05
3.000,1000.000,3.000,300.000,1000000.000,1000.000,1.35E+05
3.000,1000.000,3.000,300.000,1000000.000,10000.000,1.25E+05
3.000,1000.000,3.000,300.000,1000000.000,100000.000,1.23E+05
3.000,1000.000,3.000,300.000,2000000.000,1000.000,1.30E+05
3.000,1000.000,3.000,300.000,2000000.000,10000.000,1.31E+05
3.000,1000.000,3.000,300.000,2000000.000,100000.000,1.31E+05
3.000,1000.000,3.000,300.000,10000000.000,1000.000,1.19E+05
3.000,1000.000,3.000,300.000,10000000.000,10000.000,1.24E+05
3.000,1000.000,3.000,300.000,10000000.000,100000.000,1.23E+05
3.000,1000.000,6.000,1.000,100000.000,1000.000,1.30E+05
3.000,1000.000,6.000,1.000,100000.000,10000.000,1.33E+05
3.000,1000.000,6.000,1.000,100000.000,100000.000,1.30E+05
3.000,1000.000,6.000,1.000,1000000.000,1000.000,1.31E+05
3.000,1000.000,6.000,1.000,1000000.000,10000.000,1.32E+05
3.000,1000.000,6.000,1.000,1000000.000,100000.000,1.26E+05
3.000,1000.000,6.000,1.000,2000000.000,1000.000,1.19E+05
3.000,1000.000,6.000,1.000,2000000.000,10000.000,1.24E+05
3.000,1000.000,6.000,1.000,2000000.000,100000.000,1.18E+05
3.000,1000.000,6.000,1.000,10000000.000,1000.000,1.17E+05
3.000,1000.000,6.000,1.000,10000000.000,10000.000,1.14E+05
3.000,1000.000,6.000,1.000,10000000.000,100000.000,1.04E+05
3.000,1000.000,6.000,10.000,100000.000,1000.000,1.25E+05
3.000,1000.000,6.000,10.000,100000.000,10000.000,1.33E+05
3.000,1000.000,6.000,10.000,100000.000,100000.000,1.33E+05
3.000,1000.000,6.000,10.000,1000000.000,1000.000,1.25E+05
3.000,1000.000,6.000,10.000,1000000.000,10000.000,1.32E+05
3.000,1000.000,6.000,10.000,1000000.000,100000.000,1.31E+05
3.000,1000.000,6.000,10.000,2000000.000,1000.000,1.30E+05
3.000,1000.000,6.000,10.000,2000000.000,10000.000,1.35E+05
3.000,1000.000,6.000,10.000,2000000.000,100000.000,1.32E+05
3.000,1000.000,6.000,10.000,10000000.000,1000.000,1.26E+05
3.000,1000.000,6.000,10.000,10000000.000,10000.000,1.25E+05
3.000,1000.000,6.000,10.000,10000000.000,100000.000,1.39E+05
3.000,1000.000,6.000,60.000,100000.000,1000.000,1.36E+05
3.000,1000.000,6.000,60.000,100000.000,10000.000,1.33E+05
3.000,1000.000,6.000,60.000,100000.000,100000.000,1.33E+05
3.000,1000.000,6.000,60.000,1000000.000,1000.000,1.31E+05
3.000,1000.000,6.000,60.000,1000000.000,10000.000,1.22E+05
3.000,1000.000,6.000,60.000,1000000.000,100000.000,1.23E+05
3.000,1000.000,6.000,60.000,2000000.000,1000.000,1.22E+05
3.000,1000.000,6.000,60.000,2000000.000,10000.000,1.25E+05
3.000,1000.000,6.000,60.000,2000000.000,100000.000,1.19E+05
3.000,1000.000,6.000,60.000,10000000.000,1000.000,1.22E+05
3.000,1000.000,6.000,60.000,10000000.000,10000.000,1.25E+05
3.000,1000.000,6.000,60.000,10000000.000,100000.000,1.31E+05
3.000,1000.000,6.000,120.000,100000.000,1000.000,1.22E+05
3.000,1000.000,6.000,120.000,100000.000,10000.000,1.27E+05
3.000,1000.000,6.000,120.000,100000.000,100000.000,1.28E+05
3.000,1000.000,6.000,120.000,1000000.000,1000.000,1.33E+05
3.000,1000.000,6.000,120.000,1000000.000,10000.000,1.35E+05
3.000,1000.000,6.000,120.000,1000000.000,100000.000,1.30E+05
3.000,1000.000,6.000,120.000,2000000.000,1000.000,1.30E+05
3.000,1000.000,6.000,120.000,2000000.000,10000.000,1.29E+05
3.000,1000.000,6.000,120.000,2000000.000,100000.000,1.29E+05
3.000,1000.000,6.000,120.000,10000000.000,1000.000,1.18E+05
3.000,1000.000,6.000,120.000,10000000.000,10000.000,1.29E+05
3.000,1000.000,6.000,120.000,10000000.000,100000.000,1.17E+05
3.000,1000.000,6.000,300.000,100000.000,1000.000,1.36E+05
3.000,1000.000,6.000,300.000,100000.000,10000.000,1.32E+05
3.000,1000.000,6.000,300.000,100000.000,100000.000,1.28E+05
3.000,1000.000,6.000,300.000,1000000.000,1000.000,1.30E+05
3.000,1000.000,6.000,300.000,1000000.000,10000.000,1.25E+05
3.000,1000.000,6.000,300.000,1000000.000,100000.000,1.31E+05
3.000,1000.000,6.000,300.000,2000000.000,1000.000,1.33E+05
3.000,1000.000,6.000,300.000,2000000.000,10000.000,1.37E+05
3.000,1000.000,6.000,300.000,2000000.000,100000.000,1.38E+05
3.000,1000.000,6.000,300.000,10000000.000,1000.000,1.25E+05
3.000,1000.000,6.000,300.000,10000000.000,10000.000,1.29E+05
3.000,1000.000,6.000,300.000,10000000.000,100000.000,1.36E+05
3.000,1000.000,9.000,1.000,100000.000,1000.000,1.30E+05
3.000,1000.000,9.000,1.000,100000.000,10000.000,1.36E+05
3.000,1000.000,9.000,1.000,100000.000,100000.000,1.27E+05
3.000,1000.000,9.000,1.000,1000000.000,1000.000,1.33E+05
3.000,1000.000,9.000,1.000,1000000.000,10000.000,1.40E+05
3.000,1000.000,9.000,1.000,1000000.000,100000.000,1.33E+05
3.000,1000.000,9.000,1.000,2000000.000,1000.000,1.25E+05
3.000,1000.000,9.000,1.000,2000000.000,10000.000,1.26E+05
3.000,1000.000,9.000,1.000,2000000.000,100000.000,1.30E+05
3.000,1000.000,9.000,1.000,10000000.000,1000.000,1.09E+05
3.000,1000.000,9.000,1.000,10000000.000,10000.000,1.15E+05
3.000,1000.000,9.000,1.000,10000000.000,100000.000,1.19E+05
3.000,1000.000,9.000,10.000,100000.000,1000.000,1.31E+05
3.000,1000.000,9.000,10.000,100000.000,10000.000,1.31E+05
3.000,1000.000,9.000,10.000,100000.000,100000.000,1.26E+05
3.000,1000.000,9.000,10.000,1000000.000,1000.000,1.32E+05
3.000,1000.000,9.000,10.000,1000000.000,10000.000,1.29E+05
3.000,1000.000,9.000,10.000,1000000.000,100000.000,1.29E+05
3.000,1000.000,9.000,10.000,2000000.000,1000.000,1.23E+05
3.000,1000.000,9.000,10.000,2000000.000,10000.000,1.20E+05
3.000,1000.000,9.000,10.000,2000000.000,100000.000,1.28E+05
3.000,1000.000,9.000,10.000,10000000.000,1000.000,1.20E+05
3.000,1000.000,9.000,10.000,10000000.000,10000.000,1.21E+05
3.000,1000.000,9.000,10.000,10000000.000,100000.000,1.31E+05
3.000,1000.000,9.000,60.000,100000.000,1000.000,1.24E+05
3.000,1000.000,9.000,60.000,100000.000,10000.000,1.31E+05
3.000,1000.000,9.000,60.000,100000.000,100000.000,1.31E+05
3.000,1000.000,9.000,60.000,1000000.000,1000.000,1.29E+05
3.000,1000.000,9.000,60.000,1000000.000,10000.000,1.30E+05
3.000,1000.000,9.000,60.000,1000000.000,100000.000,1.26E+05
3.000,1000.000,9.000,60.000,2000000.000,1000.000,1.34E+05
3.000,1000.000,9.000,60.000,2000000.000,10000.000,1.32E+05
3.000,1000.000,9.000,60.000,2000000.000,100000.000,1.30E+05
3.000,1000.000,9.000,60.000,10000000.000,1000.000,1.17E+05
3.000,1000.000,9.000,60.000,10000000.000,10000.000,1.26E+05
3.000,1000.000,9.000,60.000,10000000.000,100000.000,1.15E+05
3.000,1000.000,9.000,120.000,100000.000,1000.000,1.28E+05
3.000,1000.000,9.000,120.000,100000.000,10000.000,1.29E+05
3.000,1000.000,9.000,120.000,100000.000,100000.000,1.26E+05
3.000,1000.000,9.000,120.000,1000000.000,1000.000,1.29E+05
3.000,1000.000,9.000,120.000,1000000.000,10000.000,1.20E+05
3.000,1000.000,9.000,120.000,1000000.000,100000.000,1.30E+05
3.000,1000.000,9.000,120.000,2000000.000,1000.000,1.33E+05
3.000,1000.000,9.000,120.000,2000000.000,10000.000,1.30E+05
3.000,1000.000,9.000,120.000,2000000.000,100000.000,1.27E+05
3.000,1000.000,9.000,120.000,10000000.000,1000.000,1.23E+05
3.000,1000.000,9.000,120.000,10000000.000,10000.000,1.18E+05
3.000,1000.000,9.000,120.000,10000000.000,100000.000,1.24E+05
3.000,1000.000,9.000,300.000,100000.000,1000.000,1.28E+05
3.000,1000.000,9.000,300.000,100000.000,10000.000,1.37E+05
3.000,1000.000,9.000,300.000,100000.000,100000.000,1.30E+05
3.000,1000.000,9.000,300.000,1000000.000,1000.000,1.35E+05
3.000,1000.000,9.000,300.000,1000000.000,10000.000,1.33E+05
3.000,1000.000,9.000,300.000,1000000.000,100000.000,1.25E+05
3.000,1000.000,9.000,300.000,2000000.000,1000.000,1.30E+05
3.000,1000.000,9.000,300.000,2000000.000,10000.000,1.32E+05
3.000,1000.000,9.000,300.000,2000000.000,100000.000,1.32E+05
3.000,1000.000,9.000,300.000,10000000.000,1000.000,1.23E+05
3.000,1000.000,9.000,300.000,10000000.000,10000.000,1.13E+05
3.000,1000.000,9.000,300.000,10000000.000,100000.000,1.17E+05
3.000,1000.000,12.000,1.000,100000.000,1000.000,1.33E+05
3.000,1000.000,12.000,1.000,100000.000,10000.000,1.34E+05
3.000,1000.000,12.000,1.000,100000.000,100000.000,1.31E+05
3.000,1000.000,12.000,1.000,1000000.000,1000.000,1.34E+05
3.000,1000.000,12.000,1.000,1000000.000,10000.000,1.30E+05
3.000,1000.000,12.000,1.000,1000000.000,100000.000,1.26E+05
3.000,1000.000,12.000,1.000,2000000.000,1000.000,1.35E+05
3.000,1000.000,12.000,1.000,2000000.000,10000.000,1.23E+05
3.000,1000.000,12.000,1.000,2000000.000,100000.000,1.36E+05
3.000,1000.000,12.000,1.000,10000000.000,1000.000,1.11E+05
3.000,1000.000,12.000,1.000,10000000.000,10000.000,1.04E+05
3.000,1000.000,12.000,1.000,10000000.000,100000.000,1.11E+05
3.000,1000.000,12.000,10.000,100000.000,1000.000,1.33E+05
3.000,1000.000,12.000,10.000,100000.000,10000.000,1.32E+05
3.000,1000.000,12.000,10.000,100000.000,100000.000,1.32E+05
3.000,1000.000,12.000,10.000,1000000.000,1000.000,1.33E+05
3.000,1000.000,12.000,10.000,1000000.000,10000.000,1.29E+05
3.000,1000.000,12.000,10.000,1000000.000,100000.000,1.36E+05
3.000,1000.000,12.000,10.000,2000000.000,1000.000,1.31E+05
3.000,1000.000,12.000,10.000,2000000.000,10000.000,1.23E+05
3.000,1000.000,12.000,10.000,2000000.000,100000.000,1.22E+05
3.000,1000.000,12.000,10.000,10000000.000,1000.000,1.32E+05
3.000,1000.000,12.000,10.000,10000000.000,10000.000,1.22E+05
3.000,1000.000,12.000,10.000,10000000.000,100000.000,1.27E+05
3.000,1000.000,12.000,60.000,100000.000,1000.000,1.25E+05
3.000,1000.000,12.000,60.000,100000.000,10000.000,1.27E+05
3.000,1000.000,12.000,60.000,100000.000,100000.000,1.35E+05
3.000,1000.000,12.000,60.000,1000000.000,1000.000,1.29E+05
3.000,1000.000,12.000,60.000,1000000.000,10000.000,1.29E+05
3.000,1000.000,12.000,60.000,1000000.000,100000.000,1.24E+05
3.000,1000.000,12.000,60.000,2000000.000,1000.000,1.36E+05
3.000,1000.000,12.000,60.000,2000000.000,10000.000,1.29E+05
3.000,1000.000,12.000,60.000,2000000.000,100000.000,1.33E+05
3.000,1000.000,12.000,60.000,10000000.000,1000.000,1.18E+05
3.000,1000.000,12.000,60.000,10000000.000,10000.000,1.28E+05
3.000,1000.000,12.000,60.000,10000000.000,100000.000,1.22E+05
3.000,1000.000,12.000,120.000,100000.000,1000.000,1.35E+05
3.000,1000.000,12.000,120.000,100000.000,10000.000,1.32E+05
3.000,1000.000,12.000,120.000,100000.000,100000.000,1.33E+05
3.000,1000.000,12.000,120.000,1000000.000,1000.000,1.30E+05
3.000,1000.000,12.000,120.000,1000000.000,10000.000,1.25E+05
3.000,1000.000,12.000,120.000,1000000.000,100000.000,1.30E+05
3.000,1000.000,12.000,120.000,2000000.000,1000.000,1.26E+05
3.000,1000.000,12.000,120.000,2000000.000,10000.000,1.32E+05
3.000,1000.000,12.000,120.000,2000000.000,100000.000,1.41E+05
3.000,1000.000,12.000,120.000,10000000.000,1000.000,1.21E+05
3.000,1000.000,12.000,120.000,10000000.000,10000.000,1.27E+05
3.000,1000.000,12.000,120.000,10000000.000,100000.000,1.32E+05
3.000,1000.000,12.000,300.000,100000.000,1000.000,1.38E+05
3.000,1000.000,12.000,300.000,100000.000,10000.000,1.27E+05
3.000,1000.000,12.000,300.000,100000.000,100000.000,1.33E+05
3.000,1000.000,12.000,300.000,1000000.000,1000.000,1.33E+05
3.000,1000.000,12.000,300.000,1000000.000,10000.000,1.33E+05
3.000,1000.000,12.000,300.000,1000000.000,100000.000,1.36E+05
3.000,1000.000,12.000,300.000,2000000.000,1000.000,1.31E+05
3.000,1000.000,12.000,300.000,2000000.000,10000.000,1.35E+05
3.000,1000.000,12.000,300.000,2000000.000,100000.000,1.32E+05
3.000,1000.000,12.000,300.000,10000000.000,1000.000,1.31E+05
3.000,1000.000,12.000,300.000,10000000.000,10000.000,1.25E+05
3.000,1000.000,12.000,300.000,10000000.000,100000.000,1.22E+05
3.000,1000.000,15.000,1.000,100000.000,1000.000,1.33E+05
3.000,1000.000,15.000,1.000,100000.000,10000.000,1.31E+05
3.000,1000.000,15.000,1.000,100000.000,100000.000,1.27E+05
3.000,1000.000,15.000,1.000,1000000.000,1000.000,1.35E+05
3.000,1000.000,15.000,1.000,1000000.000,10000.000,1.36E+05
3.000,1000.000,15.000,1.000,1000000.000,100000.000,1.29E+05
3.000,1000.000,15.000,1.000,2000000.000,1000.000,1.29E+05
3.000,1000.000,15.000,1.000,2000000.000,10000.000,1.33E+05
3.000,1000.000,15.000,1.000,2000000.000,100000.000,1.25E+05
3.000,1000.000,15.000,1.000,10000000.000,1000.000,1.16E+05
3.000,1000.000,15.000,1.000,10000000.000,10000.000,99353
3.000,1000.000,15.000,1.000,10000000.000,100000.000,1.09E+05
3.000,1000.000,15.000,10.000,100000.000,1000.000,1.33E+05
3.000,1000.000,15.000,10.000,100000.000,10000.000,1.33E+05
3.000,1000.000,15.000,10.000,100000.000,100000.000,1.36E+05
3.000,1000.000,15.000,10.000,1000000.000,1000.000,1.30E+05
3.000,1000.000,15.000,10.000,1000000.000,10000.000,1.30E+05
3.000,1000.000,15.000,10.000,1000000.000,100000.000,1.35E+05
3.000,1000.000,15.000,10.000,2000000.000,1000.000,1.32E+05
3.000,1000.000,15.000,10.000,2000000.000,10000.000,1.26E+05
3.000,1000.000,15.000,10.000,2000000.000,100000.000,1.27E+05
3.000,1000.000,15.000,10.000,10000000.000,1000.000,1.32E+05
3.000,1000.000,15.000,10.000,10000000.000,10000.000,1.23E+05
3.000,1000.000,15.000,10.000,10000000.000,100000.000,1.10E+05
3.000,1000.000,15.000,60.000,100000.000,1000.000,1.18E+05
3.000,1000.000,15.000,60.000,100000.000,10000.000,1.13E+05
3.000,1000.000,15.000,60.000,100000.000,100000.000,1.13E+05
3.000,1000.000,15.000,60.000,1000000.000,1000.000,1.13E+05
3.000,1000.000,15.000,60.000,1000000.000,10000.000,1.16E+05
3.000,1000.000,15.000,60.000,1000000.000,100000.000,1.14E+05
3.000,1000.000,15.000,60.000,2000000.000,1000.000,1.12E+05
3.000,1000.000,15.000,60.000,2000000.000,10000.000,1.08E+05
3.000,1000.000,15.000,60.000,2000000.000,100000.000,1.13E+05
3.000,1000.000,15.000,60.000,10000000.000,1000.000,99977
3.000,1000.000,15.000,60.000,10000000.000,10000.000,1.13E+05
3.000,1000.000,15.000,60.000,10000000.000,100000.000,1.10E+05
3.000,1000.000,15.000,120.000,100000.000,1000.000,1.12E+05
3.000,1000.000,15.000,120.000,100000.000,10000.000,1.18E+05
3.000,1000.000,15.000,120.000,100000.000,100000.000,1.15E+05
3.000,1000.000,15.000,120.000,1000000.000,1000.000,1.14E+05
3.000,1000.000,15.000,120.000,1000000.000,10000.000,1.12E+05
3.000,1000.000,15.000,120.000,1000000.000,100000.000,1.27E+05
3.000,1000.000,15.000,120.000,2000000.000,1000.000,1.12E+05
3.000,1000.000,15.000,120.000,2000000.000,10000.000,1.13E+05
3.000,1000.000,15.000,120.000,2000000.000,100000.000,1.12E+05
3.000,1000.000,15.000,120.000,10000000.000,1000.000,1.08E+05
3.000,1000.000,15.000,120.000,10000000.000,10000.000,1.08E+05
3.000,1000.000,15.000,120.000,10000000.000,100000.000,1.17E+05
3.000,1000.000,15.000,300.000,100000.000,1000.000,1.14E+05
3.000,1000.000,15.000,300.000,100000.000,10000.000,1.21E+05
3.000,1000.000,15.000,300.000,100000.000,100000.000,1.17E+05
3.000,1000.000,15.000,300.000,1000000.000,1000.000,1.18E+05
3.000,1000.000,15.000,300.000,1000000.000,10000.000,1.23E+05
3.000,1000.000,15.000,300.000,1000000.000,100000.000,1.15E+05
3.000,1000.000,15.000,300.000,2000000.000,1000.000,1.11E+05
3.000,1000.000,15.000,300.000,2000000.000,10000.000,1.15E+05
3.000,1000.000,15.000,300.000,2000000.000,100000.000,1.13E+05
3.000,1000.000,15.000,300.000,10000000.000,1000.000,1.17E+05
3.000,1000.000,15.000,300.000,10000000.000,10000.000,1.06E+05
3.000,1000.000,15.000,300.000,10000000.000,100000.000,1.14E+05
3.000,1000.000,18.000,1.000,100000.000,1000.000,1.17E+05
3.000,1000.000,18.000,1.000,100000.000,10000.000,1.15E+05
3.000,1000.000,18.000,1.000,100000.000,100000.000,1.19E+05
3.000,1000.000,18.000,1.000,1000000.000,1000.000,1.12E+05
3.000,1000.000,18.000,1.000,1000000.000,10000.000,1.16E+05
3.000,1000.000,18.000,1.000,1000000.000,100000.000,1.17E+05
