spouts,max_spout,sorters,emit_freq,chunk_size,message_size,latency
3.000,1000.000,6.000,1.000,10000000.000,100000.000,217.83
3.000,1000.000,6.000,10.000,100000.000,1000.000,178.32
3.000,1000.000,6.000,10.000,100000.000,10000.000,184.89
3.000,1000.000,6.000,10.000,100000.000,100000.000,183.97
3.000,1000.000,6.000,10.000,1000000.000,1000.000,181.11
3.000,1000.000,6.000,10.000,1000000.000,10000.000,181.41
3.000,1000.000,6.000,10.000,1000000.000,100000.000,184.03
3.000,1000.000,6.000,10.000,2000000.000,1000.000,190.2
3.000,1000.000,6.000,10.000,2000000.000,10000.000,185.07
3.000,1000.000,6.000,10.000,2000000.000,100000.000,193.52
3.000,1000.000,6.000,10.000,10000000.000,1000.000,217.17
3.000,1000.000,6.000,10.000,10000000.000,10000.000,184.73
3.000,1000.000,6.000,10.000,10000000.000,100000.000,186.21
3.000,1000.000,6.000,60.000,100000.000,1000.000,180.69
3.000,1000.000,6.000,60.000,100000.000,10000.000,177.33
3.000,1000.000,6.000,60.000,100000.000,100000.000,175.86
3.000,1000.000,6.000,60.000,1000000.000,1000.000,179.09
3.000,1000.000,6.000,60.000,1000000.000,10000.000,192.59
3.000,1000.000,6.000,60.000,1000000.000,100000.000,191.05
3.000,1000.000,6.000,60.000,2000000.000,1000.000,171.41
3.000,1000.000,6.000,60.000,2000000.000,10000.000,188.23
3.000,1000.000,6.000,60.000,2000000.000,100000.000,193.39
3.000,1000.000,6.000,60.000,10000000.000,1000.000,214.33
3.000,1000.000,6.000,60.000,10000000.000,10000.000,207.92
3.000,1000.000,6.000,60.000,10000000.000,100000.000,195.58
3.000,1000.000,6.000,120.000,100000.000,1000.000,181.23
3.000,1000.000,6.000,120.000,100000.000,10000.000,188.74
3.000,1000.000,6.000,120.000,100000.000,100000.000,185.76
3.000,1000.000,6.000,120.000,1000000.000,1000.000,190.99
3.000,1000.000,6.000,120.000,1000000.000,10000.000,178.13
3.000,1000.000,6.000,120.000,1000000.000,100000.000,183.61
3.000,1000.000,6.000,120.000,2000000.000,1000.000,178.29
3.000,1000.000,6.000,120.000,2000000.000,10000.000,175.02
3.000,1000.000,6.000,120.000,2000000.000,100000.000,174.8
3.000,1000.000,6.000,120.000,10000000.000,1000.000,240.94
3.000,1000.000,6.000,120.000,10000000.000,10000.000,206.39
3.000,1000.000,6.000,120.000,10000000.000,100000.000,221.01
3.000,1000.000,6.000,300.000,100000.000,1000.000,184.62
3.000,1000.000,6.000,300.000,100000.000,10000.000,180.09
3.000,1000.000,6.000,300.000,100000.000,100000.000,193.53
3.000,1000.000,6.000,300.000,1000000.000,1000.000,181.98
3.000,1000.000,6.000,300.000,1000000.000,10000.000,191.71
3.000,1000.000,6.000,300.000,1000000.000,100000.000,185.83
3.000,1000.000,6.000,300.000,2000000.000,1000.000,187.15
3.000,1000.000,6.000,300.000,2000000.000,10000.000,188.51
3.000,1000.000,6.000,300.000,2000000.000,100000.000,175.02
3.000,1000.000,6.000,300.000,10000000.000,1000.000,231.03
3.000,1000.000,6.000,300.000,10000000.000,10000.000,211.14
3.000,1000.000,6.000,300.000,10000000.000,100000.000,205.72
3.000,1000.000,9.000,1.000,100000.000,1000.000,182.01
3.000,1000.000,9.000,1.000,100000.000,10000.000,190.98
3.000,1000.000,9.000,1.000,100000.000,100000.000,176.88
3.000,1000.000,9.000,1.000,1000000.000,1000.000,178.78
3.000,1000.000,9.000,1.000,1000000.000,10000.000,184.8
3.000,1000.000,9.000,1.000,1000000.000,100000.000,192.42
3.000,1000.000,9.000,1.000,2000000.000,1000.000,187.62
3.000,1000.000,9.000,1.000,2000000.000,10000.000,188.09
3.000,1000.000,9.000,1.000,2000000.000,100000.000,196.35
3.000,1000.000,9.000,1.000,10000000.000,1000.000,245.81
3.000,1000.000,9.000,1.000,10000000.000,10000.000,237.86
3.000,1000.000,9.000,1.000,10000000.000,100000.000,224.76
3.000,1000.000,9.000,10.000,100000.000,1000.000,189.42
3.000,1000.000,9.000,10.000,100000.000,10000.000,185.95
3.000,1000.000,9.000,10.000,100000.000,100000.000,176.37
3.000,1000.000,9.000,10.000,1000000.000,1000.000,186.41
3.000,1000.000,9.000,10.000,1000000.000,10000.000,191.72
3.000,1000.000,9.000,10.000,1000000.000,100000.000,174.47
3.000,1000.000,9.000,10.000,2000000.000,1000.000,194.91
3.000,1000.000,9.000,10.000,2000000.000,10000.000,199.83
3.000,1000.000,9.000,10.000,2000000.000,100000.000,197.99
3.000,1000.000,9.000,10.000,10000000.000,1000.000,218.02
3.000,1000.000,9.000,10.000,10000000.000,10000.000,221.64
3.000,1000.000,9.000,10.000,10000000.000,100000.000,206.83
3.000,1000.000,9.000,60.000,100000.000,1000.000,183.02
3.000,1000.000,9.000,60.000,100000.000,10000.000,192.68
3.000,1000.000,9.000,60.000,100000.000,100000.000,183.99
3.000,1000.000,9.000,60.000,1000000.000,1000.000,187.1
3.000,1000.000,9.000,60.000,1000000.000,10000.000,184.23
3.000,1000.000,9.000,60.000,1000000.000,100000.000,191.67
3.000,1000.000,9.000,60.000,2000000.000,1000.000,191.04
3.000,1000.000,9.000,60.000,2000000.000,10000.000,196
3.000,1000.000,9.000,60.000,2000000.000,100000.000,191.63
3.000,1000.000,9.000,60.000,10000000.000,1000.000,251.13
3.000,1000.000,9.000,60.000,10000000.000,10000.000,233.54
3.000,1000.000,9.000,60.000,10000000.000,100000.000,203.34
3.000,1000.000,9.000,120.000,100000.000,1000.000,182.86
3.000,1000.000,9.000,120.000,100000.000,10000.000,179.9
3.000,1000.000,9.000,120.000,100000.000,100000.000,175.71
3.000,1000.000,9.000,120.000,1000000.000,1000.000,183.09
3.000,1000.000,9.000,120.000,1000000.000,10000.000,186.2
3.000,1000.000,9.000,120.000,1000000.000,100000.000,183.62
3.000,1000.000,9.000,120.000,2000000.000,1000.000,180.83
3.000,1000.000,9.000,120.000,2000000.000,10000.000,183.02
3.000,1000.000,9.000,120.000,2000000.000,100000.000,183.53
3.000,1000.000,9.000,120.000,10000000.000,1000.000,217.77
3.000,1000.000,9.000,120.000,10000000.000,10000.000,231.53
3.000,1000.000,9.000,120.000,10000000.000,100000.000,225.75
3.000,1000.000,9.000,300.000,100000.000,1000.000,180.73
3.000,1000.000,9.000,300.000,100000.000,10000.000,180.58
3.000,1000.000,9.000,300.000,100000.000,100000.000,178.63
3.000,1000.000,9.000,300.000,1000000.000,1000.000,175.69
3.000,1000.000,9.000,300.000,1000000.000,10000.000,193.5
3.000,1000.000,9.000,300.000,1000000.000,100000.000,185.56
3.000,1000.000,9.000,300.000,2000000.000,1000.000,181.55
3.000,1000.000,9.000,300.000,2000000.000,10000.000,183.91
3.000,1000.000,9.000,300.000,2000000.000,100000.000,186.58
3.000,1000.000,9.000,300.000,10000000.000,1000.000,214.09
3.000,1000.000,9.000,300.000,10000000.000,10000.000,207.76
3.000,1000.000,9.000,300.000,10000000.000,100000.000,246.35
3.000,1000.000,12.000,1.000,100000.000,1000.000,183.74
3.000,1000.000,12.000,1.000,100000.000,10000.000,182.17
3.000,1000.000,12.000,1.000,100000.000,100000.000,168.78
3.000,1000.000,12.000,1.000,1000000.000,1000.000,182.11
3.000,1000.000,12.000,1.000,1000000.000,10000.000,177.08
3.000,1000.000,12.000,1.000,1000000.000,100000.000,193.91
3.000,1000.000,12.000,1.000,2000000.000,1000.000,185.71
3.000,1000.000,12.000,1.000,2000000.000,10000.000,191.94
3.000,1000.000,12.000,1.000,2000000.000,100000.000,182.77
3.000,1000.000,12.000,1.000,10000000.000,1000.000,290.06
3.000,1000.000,12.000,1.000,10000000.000,10000.000,314.91
3.000,1000.000,12.000,1.000,10000000.000,100000.000,243.13
3.000,1000.000,12.000,10.000,100000.000,1000.000,194
3.000,1000.000,12.000,10.000,100000.000,10000.000,185.05
3.000,1000.000,12.000,10.000,100000.000,100000.000,173.9
3.000,1000.000,12.000,10.000,1000000.000,1000.000,189.38
3.000,1000.000,12.000,10.000,1000000.000,10000.000,187.43
3.000,1000.000,12.000,10.000,1000000.000,100000.000,182.84
3.000,1000.000,12.000,10.000,2000000.000,1000.000,186.73
3.000,1000.000,12.000,10.000,2000000.000,10000.000,194.52
3.000,1000.000,12.000,10.000,2000000.000,100000.000,196.21
3.000,1000.000,12.000,10.000,10000000.000,1000.000,209.11
3.000,1000.000,12.000,10.000,10000000.000,10000.000,209.93
3.000,1000.000,12.000,10.000,10000000.000,100000.000,204.38
3.000,1000.000,12.000,60.000,100000.000,1000.000,175.73
3.000,1000.000,12.000,60.000,100000.000,10000.000,186.16
3.000,1000.000,12.000,60.000,100000.000,100000.000,170.85
3.000,1000.000,12.000,60.000,1000000.000,1000.000,176.14
3.000,1000.000,12.000,60.000,1000000.000,10000.000,189.95
3.000,1000.000,12.000,60.000,1000000.000,100000.000,185.39
3.000,1000.000,12.000,60.000,2000000.000,1000.000,190.1
3.000,1000.000,12.000,60.000,2000000.000,10000.000,188.04
3.000,1000.000,12.000,60.000,2000000.000,100000.000,190.36
3.000,1000.000,12.000,60.000,10000000.000,1000.000,226.24
3.000,1000.000,12.000,60.000,10000000.000,10000.000,218.75
3.000,1000.000,12.000,60.000,10000000.000,100000.000,211.89
3.000,1000.000,12.000,120.000,100000.000,1000.000,175.81
3.000,1000.000,12.000,120.000,100000.000,10000.000,175.48
3.000,1000.000,12.000,120.000,100000.000,100000.000,181.8
3.000,1000.000,12.000,120.000,1000000.000,1000.000,179.66
3.000,1000.000,12.000,120.000,1000000.000,10000.000,179.53
3.000,1000.000,12.000,120.000,1000000.000,100000.000,189.56
3.000,1000.000,12.000,120.000,2000000.000,1000.000,181.77
3.000,1000.000,12.000,120.000,2000000.000,10000.000,191.3
3.000,1000.000,12.000,120.000,2000000.000,100000.000,177.87
3.000,1000.000,12.000,120.000,10000000.000,1000.000,249.79
3.000,1000.000,12.000,120.000,10000000.000,10000.000,229.11
3.000,1000.000,12.000,120.000,10000000.000,100000.000,209.06
3.000,1000.000,12.000,300.000,100000.000,1000.000,185.99
3.000,1000.000,12.000,300.000,100000.000,10000.000,196.58
3.000,1000.000,12.000,300.000,100000.000,100000.000,183.88
3.000,1000.000,12.000,300.000,1000000.000,1000.000,178.85
3.000,1000.000,12.000,300.000,1000000.000,10000.000,181.78
3.000,1000.000,12.000,300.000,1000000.000,100000.000,178
3.000,1000.000,12.000,300.000,2000000.000,1000.000,199.39
3.000,1000.000,12.000,300.000,2000000.000,10000.000,180.68
3.000,1000.000,12.000,300.000,2000000.000,100000.000,199.51
3.000,1000.000,12.000,300.000,10000000.000,1000.000,227.29
3.000,1000.000,12.000,300.000,10000000.000,10000.000,233.66
3.000,1000.000,12.000,300.000,10000000.000,100000.000,192.79
3.000,1000.000,15.000,1.000,100000.000,1000.000,186.66
3.000,1000.000,15.000,1.000,100000.000,10000.000,181.61
3.000,1000.000,15.000,1.000,100000.000,100000.000,188.32
3.000,1000.000,15.000,1.000,1000000.000,1000.000,185.29
3.000,1000.000,15.000,1.000,1000000.000,10000.000,180.89
3.000,1000.000,15.000,1.000,1000000.000,100000.000,178.11
3.000,1000.000,15.000,1.000,2000000.000,1000.000,181.58
3.000,1000.000,15.000,1.000,2000000.000,10000.000,190.4
3.000,1000.000,15.000,1.000,2000000.000,100000.000,190.98
3.000,1000.000,15.000,1.000,10000000.000,1000.000,338.61
3.000,1000.000,15.000,1.000,10000000.000,10000.000,319.92
3.000,1000.000,15.000,1.000,10000000.000,100000.000,268.61
3.000,1000.000,15.000,10.000,100000.000,1000.000,176.03
3.000,1000.000,15.000,10.000,100000.000,10000.000,192.43
3.000,1000.000,15.000,10.000,100000.000,100000.000,174.24
3.000,1000.000,15.000,10.000,1000000.000,1000.000,192.98
3.000,1000.000,15.000,10.000,1000000.000,10000.000,186.54
3.000,1000.000,15.000,10.000,1000000.000,100000.000,177.45
3.000,1000.000,15.000,10.000,2000000.000,1000.000,187.68
3.000,1000.000,15.000,10.000,2000000.000,10000.000,195.06
3.000,1000.000,15.000,10.000,2000000.000,100000.000,182.03
3.000,1000.000,15.000,10.000,10000000.000,1000.000,246.31
3.000,1000.000,15.000,10.000,10000000.000,10000.000,232.4
3.000,1000.000,15.000,10.000,10000000.000,100000.000,254.24
3.000,1000.000,15.000,60.000,100000.000,1000.000,210.86
3.000,1000.000,15.000,60.000,100000.000,10000.000,212.96
3.000,1000.000,15.000,60.000,100000.000,100000.000,222.42
3.000,1000.000,15.000,60.000,1000000.000,1000.000,237.87
3.000,1000.000,15.000,60.000,1000000.000,10000.000,215.34
3.000,1000.000,15.000,60.000,1000000.000,100000.000,214.66
3.000,1000.000,15.000,60.000,2000000.000,1000.000,220.17
3.000,1000.000,15.000,60.000,2000000.000,10000.000,225.4
3.000,1000.000,15.000,60.000,2000000.000,100000.000,229
3.000,1000.000,15.000,60.000,10000000.000,1000.000,349.62
3.000,1000.000,15.000,60.000,10000000.000,10000.000,316.01
3.000,1000.000,15.000,60.000,10000000.000,100000.000,282.12
3.000,1000.000,15.000,120.000,100000.000,1000.000,203.78
3.000,1000.000,15.000,120.000,100000.000,10000.000,207.12
3.000,1000.000,15.000,120.000,100000.000,100000.000,210.45
3.000,1000.000,15.000,120.000,1000000.000,1000.000,205.14
3.000,1000.000,15.000,120.000,1000000.000,10000.000,221.22
3.000,1000.000,15.000,120.000,1000000.000,100000.000,213.03
3.000,1000.000,15.000,120.000,2000000.000,1000.000,218.51
3.000,1000.000,15.000,120.000,2000000.000,10000.000,218.37
3.000,1000.000,15.000,120.000,2000000.000,100000.000,216.25
3.000,1000.000,15.000,120.000,10000000.000,1000.000,361.21
3.000,1000.000,15.000,120.000,10000000.000,10000.000,381.23
3.000,1000.000,15.000,120.000,10000000.000,100000.000,264.3
3.000,1000.000,15.000,300.000,100000.000,1000.000,214.16
3.000,1000.000,15.000,300.000,100000.000,10000.000,211.19
3.000,1000.000,15.000,300.000,100000.000,100000.000,221.69
3.000,1000.000,15.000,300.000,1000000.000,1000.000,211.96
3.000,1000.000,15.000,300.000,1000000.000,10000.000,216.71
3.000,1000.000,15.000,300.000,1000000.000,100000.000,223.24
3.000,1000.000,15.000,300.000,2000000.000,1000.000,209.58
3.000,1000.000,15.000,300.000,2000000.000,10000.000,220.6
3.000,1000.000,15.000,300.000,2000000.000,100000.000,223.21
3.000,1000.000,15.000,300.000,10000000.000,1000.000,306.84
3.000,1000.000,15.000,300.000,10000000.000,10000.000,335.41
3.000,1000.000,15.000,300.000,10000000.000,100000.000,259.36
3.000,1000.000,18.000,1.000,100000.000,1000.000,207.89
3.000,1000.000,18.000,1.000,100000.000,10000.000,203.03
3.000,1000.000,18.000,1.000,100000.000,100000.000,208.68
3.000,1000.000,18.000,1.000,1000000.000,1000.000,208.99
3.000,1000.000,18.000,1.000,1000000.000,10000.000,226.78
3.000,1000.000,18.000,1.000,1000000.000,100000.000,219.56
3.000,1000.000,18.000,1.000,2000000.000,1000.000,234.34
3.000,1000.000,18.000,1.000,2000000.000,10000.000,237.01
3.000,1000.000,18.000,1.000,2000000.000,100000.000,225.34
3.000,1000.000,18.000,1.000,10000000.000,1000.000,460.53
3.000,1000.000,18.000,1.000,10000000.000,10000.000,610.01
3.000,1000.000,18.000,1.000,10000000.000,100000.000,1068.8
3.000,1000.000,18.000,10.000,100000.000,1000.000,222.25
3.000,1000.000,18.000,10.000,100000.000,10000.000,205.18
3.000,1000.000,18.000,10.000,100000.000,100000.000,206.52
3.000,1000.000,18.000,10.000,1000000.000,1000.000,221.42
3.000,1000.000,18.000,10.000,1000000.000,10000.000,223.1
3.000,1000.000,18.000,10.000,1000000.000,100000.000,219.33
3.000,1000.000,18.000,10.000,2000000.000,1000.000,227.54
3.000,1000.000,18.000,10.000,2000000.000,10000.000,219.37
3.000,1000.000,18.000,10.000,2000000.000,100000.000,216.96
3.000,1000.000,18.000,10.000,10000000.000,1000.000,265.18
3.000,1000.000,18.000,10.000,10000000.000,10000.000,815.86
3.000,1000.000,18.000,10.000,10000000.000,100000.000,244.52
3.000,1000.000,18.000,60.000,100000.000,1000.000,217.26
3.000,1000.000,18.000,60.000,100000.000,10000.000,204.87
3.000,1000.000,18.000,60.000,100000.000,100000.000,207.25
3.000,1000.000,18.000,60.000,1000000.000,1000.000,222.38
3.000,1000.000,18.000,60.000,1000000.000,10000.000,216.56
3.000,1000.000,18.000,60.000,1000000.000,100000.000,234.14
3.000,1000.000,18.000,60.000,2000000.000,1000.000,238.19
3.000,1000.000,18.000,60.000,2000000.000,10000.000,217.93
3.000,1000.000,18.000,60.000,2000000.000,100000.000,217.33
3.000,1000.000,18.000,60.000,10000000.000,1000.000,297.9
3.000,1000.000,18.000,60.000,10000000.000,10000.000,353.22
3.000,1000.000,18.000,60.000,10000000.000,100000.000,271.8
3.000,1000.000,18.000,120.000,100000.000,1000.000,217.27
3.000,1000.000,18.000,120.000,100000.000,10000.000,197.58
3.000,1000.000,18.000,120.000,100000.000,100000.000,217.2
3.000,1000.000,18.000,120.000,1000000.000,1000.000,217.41
3.000,1000.000,18.000,120.000,1000000.000,10000.000,221.63
3.000,1000.000,18.000,120.000,1000000.000,100000.000,227.77
3.000,1000.000,18.000,120.000,2000000.000,1000.000,231.54
3.000,1000.000,18.000,120.000,2000000.000,10000.000,228.66
3.000,1000.000,18.000,120.000,2000000.000,100000.000,236.88
3.000,1000.000,18.000,120.000,10000000.000,1000.000,286.84
3.000,1000.000,18.000,120.000,10000000.000,10000.000,416.61
3.000,1000.000,18.000,120.000,10000000.000,100000.000,299.88
3.000,1000.000,18.000,300.000,100000.000,1000.000,217.26
3.000,1000.000,18.000,300.000,100000.000,10000.000,221.79
3.000,1000.000,18.000,300.000,100000.000,100000.000,208.8
3.000,1000.000,18.000,300.000,1000000.000,1000.000,221.38
3.000,1000.000,18.000,300.000,1000000.000,10000.000,231.45
3.000,1000.000,18.000,300.000,1000000.000,100000.000,215.6
3.000,1000.000,18.000,300.000,2000000.000,1000.000,218.12
3.000,1000.000,18.000,300.000,2000000.000,10000.000,218.55
3.000,1000.000,18.000,300.000,2000000.000,100000.000,229.8
3.000,1000.000,18.000,300.000,10000000.000,1000.000,356.43
3.000,1000.000,18.000,300.000,10000000.000,10000.000,438.92
3.000,1000.000,18.000,300.000,10000000.000,100000.000,382.48
3.000,10000.000,1.000,1.000,100000.000,1000.000,25404
3.000,10000.000,1.000,1.000,100000.000,10000.000,16952
3.000,10000.000,1.000,1.000,100000.000,100000.000,17332
3.000,10000.000,1.000,1.000,1000000.000,1000.000,24980
3.000,10000.000,1.000,1.000,1000000.000,10000.000,16911
3.000,10000.000,1.000,1.000,1000000.000,100000.000,16260
3.000,10000.000,1.000,1.000,2000000.000,1000.000,25289
3.000,10000.000,1.000,1.000,2000000.000,10000.000,17906
3.000,10000.000,1.000,1.000,2000000.000,100000.000,17808
3.000,10000.000,1.000,1.000,10000000.000,1000.000,24639
3.000,10000.000,1.000,1.000,10000000.000,10000.000,17113
3.000,10000.000,1.000,1.000,10000000.000,100000.000,18750
3.000,10000.000,1.000,10.000,100000.000,1000.000,24561
3.000,10000.000,1.000,10.000,100000.000,10000.000,17305
3.000,10000.000,1.000,10.000,100000.000,100000.000,19162
3.000,10000.000,1.000,10.000,1000000.000,1000.000,24221
3.000,10000.000,1.000,10.000,1000000.000,10000.000,16924
3.000,10000.000,1.000,10.000,1000000.000,100000.000,19186
3.000,10000.000,1.000,10.000,2000000.000,1000.000,25368
3.000,10000.000,1.000,10.000,2000000.000,10000.000,17975
3.000,10000.000,1.000,10.000,2000000.000,100000.000,15172
3.000,10000.000,1.000,10.000,10000000.000,1000.000,23640
3.000,10000.000,1.000,10.000,10000000.000,10000.000,19003
3.000,10000.000,1.000,10.000,10000000.000,100000.000,16880
3.000,10000.000,1.000,60.000,100000.000,1000.000,25007
3.000,10000.000,1.000,60.000,100000.000,10000.000,17655
3.000,10000.000,1.000,60.000,100000.000,100000.000,17053
3.000,10000.000,1.000,60.000,1000000.000,1000.000,26474
3.000,10000.000,1.000,60.000,1000000.000,10000.000,18588
3.000,10000.000,1.000,60.000,1000000.000,100000.000,18646
3.000,10000.000,1.000,60.000,2000000.000,1000.000,26539
3.000,10000.000,1.000,60.000,2000000.000,10000.000,16730
3.000,10000.000,1.000,60.000,2000000.000,100000.000,15834
3.000,10000.000,1.000,60.000,10000000.000,1000.000,26754
3.000,10000.000,1.000,60.000,10000000.000,10000.000,17322
3.000,10000.000,1.000,60.000,10000000.000,100000.000,18755
3.000,10000.000,1.000,120.000,100000.000,1000.000,22071
3.000,10000.000,1.000,120.000,100000.000,10000.000,15380
3.000,10000.000,1.000,120.000,100000.000,100000.000,19235
3.000,10000.000,1.000,120.000,1000000.000,1000.000,27202
3.000,10000.000,1.000,120.000,1000000.000,10000.000,17163
3.000,10000.000,1.000,120.000,1000000.000,100000.000,16852
3.000,10000.000,1.000,120.000,2000000.000,1000.000,25833
3.000,10000.000,1.000,120.000,2000000.000,10000.000,18110
3.000,10000.000,1.000,120.000,2000000.000,100000.000,18034
3.000,10000.000,1.000,120.000,10000000.000,1000.000,26260
3.000,10000.000,1.000,120.000,10000000.000,10000.000,18231
3.000,10000.000,1.000,120.000,10000000.000,100000.000,15753
3.000,10000.000,1.000,300.000,100000.000,1000.000,26453
3.000,10000.000,1.000,300.000,100000.000,10000.000,18874
3.000,10000.000,1.000,300.000,100000.000,100000.000,18115
3.000,10000.000,1.000,300.000,1000000.000,1000.000,27421
3.000,10000.000,1.000,300.000,1000000.000,10000.000,16498
3.000,10000.000,1.000,300.000,1000000.000,100000.000,19785
3.000,10000.000,1.000,300.000,2000000.000,1000.000,25909
3.000,10000.000,1.000,300.000,2000000.000,10000.000,17737
3.000,10000.000,1.000,300.000,2000000.000,100000.000,16615
3.000,10000.000,1.000,300.000,10000000.000,1000.000,25302
3.000,10000.000,1.000,300.000,10000000.000,10000.000,17138
3.000,10000.000,1.000,300.000,10000000.000,100000.000,17698
3.000,10000.000,2.000,1.000,100000.000,1000.000,10357
3.000,10000.000,2.000,1.000,100000.000,10000.000,11193
3.000,10000.000,2.000,1.000,100000.000,100000.000,9394
3.000,10000.000,2.000,1.000,1000000.000,1000.000,9981
3.000,10000.000,2.000,1.000,1000000.000,10000.000,9937.3
3.000,10000.000,2.000,1.000,1000000.000,100000.000,8205.2
3.000,10000.000,2.000,1.000,2000000.000,1000.000,9791.6
3.000,10000.000,2.000,1.000,2000000.000,10000.000,10666
3.000,10000.000,2.000,1.000,2000000.000,100000.000,9234.6
3.000,10000.000,2.000,1.000,10000000.000,1000.000,10558
3.000,10000.000,2.000,1.000,10000000.000,10000.000,9362.8
3.000,10000.000,2.000,1.000,10000000.000,100000.000,7118.8
3.000,10000.000,2.000,10.000,100000.000,1000.000,9172.3
3.000,10000.000,2.000,10.000,100000.000,10000.000,8780
3.000,10000.000,2.000,10.000,100000.000,100000.000,8014.7
3.000,10000.000,2.000,10.000,1000000.000,1000.000,9978.1
3.000,10000.000,2.000,10.000,1000000.000,10000.000,8482.5
3.000,10000.000,2.000,10.000,1000000.000,100000.000,11449
3.000,10000.000,2.000,10.000,2000000.000,1000.000,9831.8
3.000,10000.000,2.000,10.000,2000000.000,10000.000,10045
3.000,10000.000,2.000,10.000,2000000.000,100000.000,8064
3.000,10000.000,2.000,10.000,10000000.000,1000.000,10360
3.000,10000.000,2.000,10.000,10000000.000,10000.000,9120.2
3.000,10000.000,2.000,10.000,10000000.000,100000.000,8841.7
3.000,10000.000,2.000,60.000,100000.000,1000.000,10093
3.000,10000.000,2.000,60.000,100000.000,10000.000,10571
3.000,10000.000,2.000,60.000,100000.000,100000.000,11433
3.000,10000.000,2.000,60.000,1000000.000,1000.000,9583
3.000,10000.000,2.000,60.000,1000000.000,10000.000,9114.6
3.000,10000.000,2.000,60.000,1000000.000,100000.000,8561.7
3.000,10000.000,2.000,60.000,2000000.000,1000.000,10027
3.000,10000.000,2.000,60.000,2000000.000,10000.000,10170
3.000,10000.000,2.000,60.000,2000000.000,100000.000,8550.4
3.000,10000.000,2.000,60.000,10000000.000,1000.000,10313
3.000,10000.000,2.000,60.000,10000000.000,10000.000,8562.8
3.000,10000.000,2.000,60.000,10000000.000,100000.000,10009
3.000,10000.000,2.000,120.000,100000.000,1000.000,9559.3
3.000,10000.000,2.000,120.000,100000.000,10000.000,10234
3.000,10000.000,2.000,120.000,100000.000,100000.000,9452.8
3.000,10000.000,2.000,120.000,1000000.000,1000.000,10394
3.000,10000.000,2.000,120.000,1000000.000,10000.000,8888.5
3.000,10000.000,2.000,120.000,1000000.000,100000.000,8576.2
3.000,10000.000,2.000,120.000,2000000.000,1000.000,9955.4
3.000,10000.000,2.000,120.000,2000000.000,10000.000,9120
3.000,10000.000,2.000,120.000,2000000.000,100000.000,8967.1
3.000,10000.000,2.000,120.000,10000000.000,1000.000,10981
3.000,10000.000,2.000,120.000,10000000.000,10000.000,9106
3.000,10000.000,2.000,120.000,10000000.000,100000.000,8508.9
3.000,10000.000,2.000,300.000,100000.000,1000.000,10053
3.000,10000.000,2.000,300.000,100000.000,10000.000,8478.9
3.000,10000.000,2.000,300.000,100000.000,100000.000,8208.7
3.000,10000.000,2.000,300.000,1000000.000,1000.000,9514.3
3.000,10000.000,2.000,300.000,1000000.000,10000.000,8949.2
3.000,10000.000,2.000,300.000,1000000.000,100000.000,8568.1
3.000,10000.000,2.000,300.000,2000000.000,1000.000,9913.8
3.000,10000.000,2.000,300.000,2000000.000,10000.000,8563.9
3.000,10000.000,2.000,300.000,2000000.000,100000.000,9660.5
3.000,10000.000,2.000,300.000,10000000.000,1000.000,9502
3.000,10000.000,2.000,300.000,10000000.000,10000.000,9316.2
3.000,10000.000,2.000,300.000,10000000.000,100000.000,9191.4
3.000,10000.000,3.000,1.000,100000.000,1000.000,1071.2
3.000,10000.000,3.000,1.000,100000.000,10000.000,1152.1
3.000,10000.000,3.000,1.000,100000.000,100000.000,1169.8
3.000,10000.000,3.000,1.000,1000000.000,1000.000,1147.3
3.000,10000.000,3.000,1.000,1000000.000,10000.000,1123.6
3.000,10000.000,3.000,1.000,1000000.000,100000.000,1012.6
3.000,10000.000,3.000,1.000,2000000.000,1000.000,1072.8
3.000,10000.000,3.000,1.000,2000000.000,10000.000,1086.9
3.000,10000.000,3.000,1.000,2000000.000,100000.000,1108
3.000,10000.000,3.000,1.000,10000000.000,1000.000,1105.5
3.000,10000.000,3.000,1.000,10000000.000,10000.000,1144.2
3.000,10000.000,3.000,1.000,10000000.000,100000.000,1176.1
3.000,10000.000,3.000,10.000,100000.000,1000.000,1091.7
3.000,10000.000,3.000,10.000,100000.000,10000.000,1088.5
3.000,10000.000,3.000,10.000,100000.000,100000.000,1159.1
3.000,10000.000,3.000,10.000,1000000.000,1000.000,1152.7
3.000,10000.000,3.000,10.000,1000000.000,10000.000,1054.9
3.000,10000.000,3.000,10.000,1000000.000,100000.000,1059.8
3.000,10000.000,3.000,10.000,2000000.000,1000.000,1124.5
3.000,10000.000,3.000,10.000,2000000.000,10000.000,1181.1
3.000,10000.000,3.000,10.000,2000000.000,100000.000,1124.2
3.000,10000.000,3.000,10.000,10000000.000,1000.000,1081.7
3.000,10000.000,3.000,10.000,10000000.000,10000.000,1164.8
3.000,10000.000,3.000,10.000,10000000.000,100000.000,1058.3
3.000,10000.000,3.000,60.000,100000.000,1000.000,1163.6
3.000,10000.000,3.000,60.000,100000.000,10000.000,1102.5
3.000,10000.000,3.000,60.000,100000.000,100000.000,1087.5
3.000,10000.000,3.000,60.000,1000000.000,1000.000,1178.4
3.000,10000.000,3.000,60.000,1000000.000,10000.000,1091.8
3.000,10000.000,3.000,60.000,1000000.000,100000.000,1116.6
3.000,10000.000,3.000,60.000,2000000.000,1000.000,1097
3.000,10000.000,3.000,60.000,2000000.000,10000.000,1063
